'FacNum','Capacity','LicStatus','Name','Address','City','State','Zipcode','Telephone'
384000221,23,'Licensed','SFUSD-STARR KING EARLY EDUCATION SCHOOL (PS)','1215 CAROLINA STREET','SAN FRANCISCO','CA',94107,'(415) 695-5570'
384000227,36,'Licensed','GOOD SAMARITAN FAMILY RESOURCE CENTER CDC','1294 POTRERO AVENUE','SAN FRANCISCO','CA',94110,'(415) 824-9475'
384000255,45,'Licensed','STEPPING STONES PRE-SCHOOL - INNER SUNSET','1329 - 7TH AVENUE','SAN FRANCISCO','CA',94122,'(415) 665-4189'
384000274,18,'Licensed','PORTOLA FAMILY CONNECTIONS-PRESCHOOL','2565 SAN BRUNO AVENUE','SAN FRANCISCO','CA',94134,'(415) 715-6746'
384000293,34,'Licensed','YMCA OF SF.','399 SAN FERNANDO WAY','SAN FRANCISCO','CA',94127,'(415) 452-9622'
384000303,76,'Licensed','JEWISH FAMILY PRESCHOOL-CONGREGATION BETH SHOLOM','301 14TH AVENUE','SAN FRANCISCO','CA',94118,'(415) 221-8736'
384000310,72,'Licensed','SFUSD-EXCELSION AT GUADALUPE (EES) PRESCHOOL','859 PRAGUE STREET','SAN FRANCISCO','CA',94112,'(415) 469-4753'
384000322,30,'Licensed','LITTLE ANGELS JAPANESE PRESCHOOL','1457 NINTH AVENUE','SAN FRANCISCO','CA',94122,'(415) 564-6123'
384000353,26,'Licensed','LEARNING BRIDGE PRESCHOOL','1050 KIRKHAM STREET','SAN FRANCISCO','CA',94122,'(415) 753-1802'
384000375,48,'Licensed','SFUSD-LAS AMERICAS EARLY EDUCATION SCHOOL (PS)','801 TREAT AVENUE','SAN FRANCISCO','CA',94110,'(415) 695-5746'
384000397,80,'Licensed','FRENCH AMERICAN INTERNATIONAL SCHOOL','150 OAK STREET','SAN FRANCISCO','CA',94102,'(415) 558-2000'
384000406,96,'Licensed','YERBA BUENA GARDENS CHILD DEV CTR','790 FOLSOM STREET','SAN FRANCISCO','CA',94107,'(415) 820-3500'
384000493,48,'Licensed','WU YEE CHILDRENS SVCS. LOK YUEN CHILD DEV. PROGRAM','888 CLAY STREET','SAN FRANCISCO','CA',94108,'(415) 391-4979'
384000503,36,'Licensed','MIO PRE-SCHOOL','4377 MISSION STREET','SAN FRANCISCO','CA',94112,'(415) 587-2922'
384000521,22,'Licensed','CHILD''S TIME','3061 SAN BRUNO AVENUE','SAN FRANCISCO','CA',94134,'(415) 656-0380'
384000531,42,'Licensed','GLIDE CHILD CARE & FAMILY SUPPORT','434 ELLIS STREET','SAN FRANCISCO','CA',94102,'(415) 674-6200'
384000654,85,'Licensed','C5 CHILDREN''S SCHOOL PRESCHOOL CENTER','455 GOLDEN GATE AVENUE','SAN FRANCISCO','CA',94102,'(415) 703-1277'
384000669,24,'Licensed','SFUSD-FAIRMOUNT ELEMENTARY SCHOOL (EES)','65 CHENERY STREET','SAN FRANCISCO','CA',94131,'(415) 695-5669'
384000731,20,'Licensed','MISSION HEAD START-101 VALENCIA HEAD START','1330 STEVENSON','SAN FRANCISCO','CA',94103,'(415) 252-7008'
384000740,36,'Licensed','GLEN PARK MONTESSORI','647 CHENERY STREET','SAN FRANCISCO','CA',94131,'(415) 585-7701'
384000741,20,'Licensed','PETER''S PLACE NURSERY SCHOOL','227 BALBOA STREET','SAN FRANCISCO','CA',94118,'(415) 752-1444'
384000793,15,'Licensed','TEREMOK','2460 SUTTER STREET','SAN FRANCISCO','CA',94115,'(415) 441-3866'
384000799,30,'Licensed','FRANDELJA ENRICHMENT CENTER (PRESCHOOL)','950 GILMAN STREET','SAN FRANCISCO','CA',94124,'(415) 822-1699'
384000805,16,'Licensed','FAMILY SCHOOL CHILD DEVL.CTR.-BERNAL GATEWAY','3101 MISSION STREET','SAN FRANCISCO','CA',94110,'(415) 550-4178'
384000818,19,'Licensed','LITTLE CHILDREN''S DEVELOPMENTAL CENTER','1223 WEBSTER STREET','SAN FRANCISCO','CA',94115,'(415) 921-5329'
384000832,22,'Licensed','WIND IN THE WILLOWS','713 MONTEREY BLVD.','SAN FRANCISCO','CA',94127,'(415) 333-7165'
384000867,23,'Licensed','MISSION HEAD START-WOMEN''S BUILDING CENTER','3543 18TH STREET','SAN FRANCISCO','CA',94110,'(415) 701-1995'
384000892,30,'Licensed','SFUSD-TENDERLOIN COMMUNITY EARLY EDUCATION SCHOOL','627 TURK STREET','SAN FRANCISCO','CA',94102,'(415) 614-3000'
384000897,21,'Licensed','MARINA CHILDREN','3219A LAGUNA STREET','SAN FRANCISCO','CA',94123,'(415) 931-0833'
384000921,42,'Licensed','WU YEE CHILDREN''S SERVICES-SUNNYDALE CDC-PRESCHOOL','700 VELASCO AVENUE','SAN FRANCISCO','CA',94134,'(415) 333-6335'
384000923,56,'Licensed','CHIBI-CHAN PRESCHOOL','2507 PINE STREET','SAN FRANCISCO','CA',94115,'(415) 351-0955'
384000944,72,'Licensed','LONE MOUNTAIN CHILDREN''S CENTER','1806 BELLES STREET-SF PRESIDIO','SAN FRANCISCO','CA',94129,'(415) 876-0057'
384000981,75,'Licensed','SFUSD-ARGONNE EARLY EDUCATION SCHOOL (PRESCHOOL)','750-16TH AVE.','SAN FRANCISCO','CA',94118,'(415) 750-8617'
384000988,45,'Licensed','COMPASS CHILDREN''S CENTER - PRESCHOOL','144 LEAVENWORTH STREET','SAN FRANCISCO','CA',94102,'(415) 644-0504'
384001017,24,'Licensed','MISSION HEAD START-BERNAL DWELLINGS CHILDCARE CTR.','3141 26TH STREET','SAN FRANCISCO','CA',94110,'(415) 826-1653'
384001019,30,'Licensed','KAI MING HEAD START-RICHMOND','426 33RD AVENUE','SAN FRANCISCO','CA',94121,'(415) 386-3096'
384001103,18,'Licensed','ANGELINA''S PRE-SCHOOL','1851 NORIEGA STREET','SAN FRANCISCO','CA',94122,'(415) 242-6295'
384001138,48,'Licensed','MISSION HEAD START-MISSION BAY CHILD DEV. CTR.','152 BERRY STREET','SAN FRANCISCO','CA',94107,'(415) 856-0650'
384001195,27,'Licensed','1ST PLACE 2 START','1252 SUNNYDALE AVE','SAN FRANCISCO','CA',94134,'(415) 333-2659'
384001206,24,'Licensed','MISSION HEAD START - JEAN JACOBS','459 VIENNA STREET','SAN FRANCISCO','CA',94112,'(415) 469-2162'
384001263,175,'Licensed','JCCSF HELEN DILLER FAMILY PRESCHOOL','3200 CALIFORNIA STREET','SAN FRANCISCO','CA',94118,'(415) 292-1291'
384001291,58,'Licensed','KAI MING HEAD START-GEARY CENTER','6221 GEARY BLVD.','SAN FRANCISCO','CA',94121,'(415) 387-3133'
384001292,40,'Licensed','MARIN DAY SCHOOL- S.F. CITY HALL CCC (PRESCHOOL)','1 DR. CARLTON B. GOODLETT WAY','SAN FRANCISCO','CA',94102,'(415) 554-7560'
384001294,34,'Licensed','MARIN DAY SCHOOL- SPEAR STREET (PRESCHOOL)','220 SPEAR STREET','SAN FRANCISCO','CA',94105,'(415) 777-2081'
384001296,32,'Licensed','MARIN DAY SCHOOLS- FREMONT CAMPUS (PRESCHOOL)','342 HOWARD STREET','SAN FRANCISCO','CA',94105,'(415) 836-0102'
384001298,95,'Licensed','MARIN DAY SCHOOL- CALIFORNIA STREET CAMPUS-PRESCHL','2266 CALIFORNIA STREET','SAN FRANCISCO','CA',94115,'(415) 775-2211'
384001299,31,'Licensed','MARIN DAY SCHOOL- HILL PLAZA CAMPUS (PRESCHOOL)','2 HARRISON ST.','SAN FRANCISCO','CA',94105,'(415) 777-9696'
384001301,87,'Licensed','MARIN DAY SCHOOL- UCSF LAUREL HEIGHTS (PRESCHOOL)','3333 CALIFORNIA ST.','SAN FRANCISCO','CA',94118,'(415) 775-2111'
384001312,36,'Licensed','SHALOM SCHOOL','862 28TH AVENUE','SAN FRANCISCO','CA',94121,'(415) 831-8399'
384001313,58,'Licensed','MONTESSORI CHILDREN''S CENTER','80 JUAN BAUTISTA CIRCLE','SAN FRANCISCO','CA',94132,'(415) 333-4410'
384001339,60,'Licensed','STAR LIGHT CHRISTIAN PRESCHOOL','750 - 26TH AVENUE','SAN FRANCISCO','CA',94121,'(415) 221-8005'
384001346,22,'Licensed','RUSSIAN HILL SCHOOL','2026 DIVISADERO STREET','SAN FRANCISCO','CA',94115,'(415) 202-0525'
384001365,48,'Licensed','SOUTH OF MARKET CHILD CARE CENTER ON NATOMA','685 NATOMA STREET','SAN FRANCISCO','CA',94103,'(415) 487-0389'
384001376,47,'Licensed','SERRA PRESCHOOL','7 FUNSTON AVENUE','SAN FRANCISCO','CA',94129,'(415) 561-2200'
384001382,10,'Licensed','HEARING AND SPEECH CENTER OF NORTHERN CALIFORNIA','1234 DIVISADERO ST.','SAN FRANCISCO','CA',94115,'(415) 921-7658'
384001393,45,'Licensed','KAI MING HEAD START - SUNSET CENTER','2800 TARAVAL STREET','SAN FRANCISCO','CA',94116,'(415) 759-8980'
384001395,22,'Licensed','SUNRISE CHRISTIAN PRESCHOOL','2235 JUDAH STREET','SAN FRANCISCO','CA',94122,'(415) 682-9490'
384001397,90,'Licensed','LITTLE BEAR SCHOOL','65 OCEAN AVE.','SAN FRANCISCO','CA',94112,'(415) 239-2220'
384001418,45,'Licensed','SCANDINAVIAN SCHOOL IN SAN FRANCISCO','20 WOODSIDE AVENUE','SAN FRANCISCO','CA',94127,'(415) 665-3276'
384001454,24,'Licensed','SFUSD-PAUL REVERE ELEMENTARY SCHOOL (EES)','610 TOMPKINS STREET','SAN FRANCISCO','CA',94110,'(415) 695-5656'
384001456,72,'Licensed','SFUSD-BESSIE CARMICHAEL EARLY EDUCATION SCHOOL','375 SEVENTH ST.','SAN FRANCISCO','CA',94103,'(415) 615-8450'
384001473,26,'Licensed','ROOM TO GROW PRESCHOOL','3786 MISSION STREET','SAN FRANCISCO','CA',94110,'(415) 826-9598'
384001488,15,'Licensed','SFUSD - SHERIDAN EARLY EDUCATION SCHOOL','431 CAPITOL AVENUE','SAN FRANCISCO','CA',94112,'(415) 469-4743'
384001489,40,'Licensed','KAI MING HEAD START-NORTH BEACH CENTER','1170 COLUMBUS AVENUE','SAN FRANCISCO','CA',94133,'(415) 931-1088'
384001491,72,'Licensed','LETTERMAN DIGITAL ARTS CCC (PRESCHOOL)','1 LETTERMAN DR.','SAN FRANCISCO','CA',94129,'(415) 746-5444'
384001502,120,'Licensed','CRAYON BOX PRESCHOOL','65 OCEAN AVE.','SAN FRANCISCO','CA',94112,'(415) 334-9008'
384001513,58,'Licensed','BRIGHT HORIZONS AT 221 MAIN STREET (PRESCHOOL)','221 MAIN STREET','SAN FRANCISCO','CA',94105,'(415) 495-1706'
384001536,45,'Licensed','STARLIGHT TWO','3155 VICENTE STREET','SAN FRANCISCO','CA',94116,'(415) 564-8313'
384001548,30,'Licensed','ST. PHILIP THE APOSTLE PRESCHOOL DAY CARE CENTER','725 DIAMOND STREET','SAN FRANCISCO','CA',94114,'(415) 282-0141'
384001586,60,'Licensed','UCSF CHILD CARE AT MISSION BAY - PRESCHOOL','1555 SIXTH STREET','SAN FRANCISCO','CA',94158,'(415) 255-7954'
384001604,30,'Licensed','STAR OF THE SEA PRESCHOOL','360 NINTH AVENUE','SAN FRANCISCO','CA',94118,'(415) 221-7449'
384001621,60,'Licensed','COW HOLLOW SCHOOL','65 FUNSTON AVE','SAN FRANCISCO','CA',94129,'(415) 921-2328'
384001625,16,'Licensed','CENTRO LAS OLAS','3737 26TH STREET','SAN FRANCISCO','CA',94110,'(415) 821-6527'
384001634,36,'Licensed','MISSION HEAD START - VALENCIA GARDENS','380 VALENCIA STREET','SAN FRANCISCO','CA',94103,'(415) 552-0169'
384001666,23,'Licensed','MARTHA HILLS LEARNING CENTER - PRESCHOOL','1044 JAMESTOWN AVENUE','SAN FRANCISCO','CA',94124,'(415) 468-2656'
384001687,24,'Licensed','HAPPY DAY PRESCHOOL','809 TARAVAL STREET','SAN FRANCISCO','CA',94116,'(415) 564-7999'
384001720,52,'Licensed','KIDS BY THE BAY - PRESCHOOL','90 SEVENTH STREET','SAN FRANCISCO','CA',94103,'(415) 554-8100'
384001721,40,'Licensed','SFCCD-MISSION COMMUNITY COLLEGE CENTER','1125 VALENCIA STREET','SAN FRANCISCO','CA',94110,'(415) 920-6200'
384001731,42,'Licensed','ARK OF HOPE PRESCHOOL','2701 NORIEGA STREET','SAN FRANCISCO','CA',94122,'(415) 242-1036'
384001789,25,'Licensed','ST. ANNE PRESCHOOL','1362A 14TH AVENUE','SAN FRANCISCO','CA',94122,'(415) 731-2355'
384001806,79,'Licensed','BRIGHT HORIZONS @ SECOND STREET - PRESCHOOL','303 SECOND STREET','SAN FRANCISCO','CA',94107,'(415) 495-2500'
384001816,75,'Licensed','PACIFIC PRIMARY - ORANGE SUN CAMPUS','1501 GROVE STREET','SAN FRANCISCO','CA',94117,'(415) 409-1961'
384001829,34,'Licensed','ST. THOMAS MORE PRESCHOOL','2 THOMAS MORE WAY','SAN FRANCISCO','CA',94132,'(415) 337-0100'
384001831,30,'Licensed','COMMUNITY PRESCHOOL','1100 CALIFORNIA STREET','SAN FRANCISCO','CA',94108,'(415) 749-6383'
384001834,24,'Licensed','SOUTHEAST FAMILIES UNITED/MISSION HEAD START','1337 EVANS AVENUE','SAN FRANCISCO','CA',94124,'(415) 920-7000'
384001837,110,'Licensed','STRATFORD SCHOOL','301 DE MONTFORT AVENUE','SAN FRANCISCO','CA',94112,'(415) 333-3134'
384001838,58,'Licensed','KAI MING HEAD START - BROADWAY CENTER','820 BATTERY STREET','SAN FRANCISCO','CA',94111,'(415) 982-4570'
384001845,15,'Licensed','ADATH ISRAEL PRESCHOOL','1836 NORIEGA STREET','SAN FRANCISCO','CA',94122,'(415) 759-1195'
384001875,34,'Licensed','MISSION KIDS','1050 SOUTH VAN NESS #104','SAN FRANCISCO','CA',94110,'(415) 970-9027'
384001884,32,'Licensed','SFSU - CHILDREN''S CAMPUS (PRESCHOOL)','NORTH STATE DRIVE','SAN FRANCISCO','CA',94132,'(415) 405-4011'
384001910,30,'Licensed','LITTLE PEOPLE PRESCHOOL','3595 TARAVAL ST','SAN FRANCISCO','CA',94118,'(415) 751-1006'
384001949,38,'Licensed','POTRERO KIDS AT DANIEL WEBSTER','465 MISSOURI STREET','SAN FRANCISCO','CA',94107,'(415) 550-4700'
384001964,72,'Licensed','CHINESE AMERICAN INTERNATIONAL SCHOOL','42 - 52 WALLER STREET','SAN FRANCISCO','CA',94102,'(415) 865-6000'
384001973,45,'Licensed','OUR VICTORIAN SCHOOLHOUSE','823 DIVISADERO STREET','SAN FRANCISCO','CA',94117,'(415) 292-0687'
384002011,60,'Licensed','CYO-TREASURE ISLAND CCC (PRESCHOOL)','850 AVENUE D','SAN FRANCISCO','CA',94130,'(415) 834-0602'
384002028,62,'Licensed','SFUSD-COMMODORE STOCKTON ANNEX (EES)','1 TRENTON STREET','SAN FRANCISCO','CA',94108,'(415) 291-7932'
384002029,52,'Licensed','STRETCH THE IMAGINATION','2509 BUSH STREET','SAN FRANCISCO','CA',94115,'(415) 922-0104'
384002040,45,'Licensed','ST.THOMAS THE APOSTLE PRE&K LRNG CTR','710 - 40TH AVENUE','SAN FRANCISCO','CA',94121,'(415) 221-2711'
384002044,22,'Licensed','LANGUAGE IN ACTION - SF','301 EUCLID AVENUE','SAN FRANCISCO','CA',94118,'(415) 310-1335'
384002045,15,'Licensed','LANGUAGE IN ACTION - SF','1 MILEY STREET','SAN FRANCISCO','CA',94123,'(415) 310-1335'
384002056,30,'Licensed','MY LITTLE LEARNING TREE','2118 CLEMENT STREET','SAN FRANCISCO','CA',94121,'(415) 387-6558'
384002067,27,'Licensed','PRESIDIO PRESCHOOL','143 CLEMENT STREET','SAN FRANCISCO','CA',94118,'(415) 742-4488'
384002073,100,'Licensed','LA PICOLLA SCUOLA ITALIANA PRE SCHOOL','728 - 20TH STREET','SAN FRANCISCO','CA',94107,'(415) 558-9006'
384002088,88,'Licensed','SFUSD - PUBLIC MONTESSORI SCHOOL (EES)','2340 JACKSON STREET','SAN FRANCISCO','CA',94115,'(415) 749-3544'
384002090,30,'Probationary','GOLDEN GATE GUPPIES PRESCHOOL','2426 CALIFORNIA STREET','SAN FRANCISCO','CA',94115,'(415) 839-5188'
384002096,30,'Licensed','NOE VALLEY NURSERY SCHOOL','5210 DIAMOND HEIGHTS BLVD.','SAN FRANCISCO','CA',94131,'(415) 647-2278'
384002119,38,'Licensed','SUNSET NURSERY SCHOOL','4245 LAWTON STREET','SAN FRANCISCO','CA',94122,'(415) 504-6467'
384002131,150,'Licensed','PRESIDIO KNOLLS SCHOOL','250 10TH STREET','SAN FRANCISCO','CA',94103,'(415) 202-0770'
384002137,12,'Licensed','KINDERHAUS','3281 16TH STREET','SAN FRANCISCO','CA',94103,'(415) 335-9306'
384002156,80,'Licensed','LITTLE FOOTPRINTS PRESCHOOL','2201 VICENTE STREET','SAN FRANCISCO','CA',94116,'(415) 200-8607'
384002199,98,'Licensed','FACESSF - BAYVIEW PRESCHOOL','100 WHITNEY YOUNG CIRCLE','SAN FRANCISCO','CA',94124,'(415) 821-7550'
384002201,71,'Licensed','FACESSF - MASONIC PRESCHOOL','1101 MASONIC AVENUE','SAN FRANCISCO','CA',94117,'(415) 355-0210'
384002203,23,'Licensed/Pending Increase','SLIPPERY FISH INITIATIVE','999 BROTHERHOOD WAY','SAN FRANCISCO','CA',94132,'(415) 585-5300'
384002210,10,'Licensed','PIXIE HALL STUDIOS (PS)','649 DIAMOND STREET','SAN FRANCISCO','CA',94114,'(415) 400-4846'
384002235,60,'Licensed','HOLY NAME PRESCHOOL','1560 40TH AVENUE','SAN FRANCISCO','CA',94122,'(415) 664-4753'
384002237,24,'Licensed','CCFC-VV JOHN KING CENTER (P)','500 RAYMOND AVENUE','SAN FRANCISCO','CA',94134,'(415) 921-7019'
384002239,20,'Licensed','CCFC-VV HERITAGE CENTER (P)','245 REY STREET','SAN FRANCISCO','CA',94134,'(415) 921-7019'
384002241,40,'Licensed','CCFC-VV TUCKER CENTER (P)','103 TUCKER AVENUE','SAN FRANCISCO','CA',94134,'(415) 921-7019'
384002242,88,'Licensed','CCFC-VV LELAND CENTER (P)','325 LELAND AVENUE','SAN FRANCISCO','CA',94134,'(415) 921-7019'
384002245,20,'Licensed','NEIGHBORHOOD SCHOOL','1214 20TH AVENUE','SAN FRANCISCO','CA',94122,'(415) 564-5217'
384002252,27,'Licensed','LITTLE LYNC CHILD CARE CENTER (THE)','501 CONNECTICUT STREET','SAN FRANCISCO','CA',94107,'(415) 824-1288'
384002261,60,'Licensed','PEEKADOODLE ACADEMY PRESCHOOL','900 NORTH POINT ST.','SAN FRANCISCO','CA',94109,'(415) 440-7335'
384002272,45,'Licensed','CREATIVE MONTESSORI PRESCHOOL','3101 VICENTE STREET','SAN FRANCISCO','CA',94116,'(415) 828-9828'
384002273,16,'Licensed','S.F. WALDORF SCHOOL NURSERY PROG. (PS)','3105 SACRAMENTO STREET','SAN FRANCISCO','CA',94115,'(415) 931-2244'
384002276,32,'Licensed','TINY GIANTS PRESCHOOL','2733 LOMBARD STREET','SAN FRANCISCO','CA',94123,'(415) 682-4016'
384002282,22,'Licensed','LITTLE TREE PRESCHOOL','3161 MISSION STREET','SAN FRANCISCO','CA',94110,'(415) 647-7524'
384002291,39,'Licensed/Pending Increase','ALPHA KIDS ACADEMY','175 JUNIPERO SERRA BLVD','SAN FRANCISCO','CA',94127,'(415) 664-8080'
384002294,45,'Licensed','MOLDOVAN ACADEMY','1270 SANCHEZ STREET','SAN FRANCISCO','CA',94114,'(707) 337-2874'
384002299,45,'Licensed','C5 CHILDREN''S SCHOOL-SFPUC (PS)','525 GOLDEN GATE AVENUE','SAN FRANCISCO','CA',94102,'(415) 626-4880'
384002301,64,'Licensed','POTRERO KIDS THIRD','810 ILLINOIS STREET','SAN FRANCISCO','CA',94107,'(415) 550-3300'
384002302,13,'Licensed','LITTLE URBANITES','1258 20TH AVENUE','SAN FRANCISCO','CA',94122,'(415) 494-1305'
384002303,30,'Licensed','FRIENDS OF POTRERO HILL NURSERY SCHOOL','1060-A TENNESSEE STREET','SAN FRANCISCO','CA',94107,'(415) 864-5464'
384002311,21,'Licensed','KANGAROOS PRESCHOOL CENTER LLC','2004 LAWTON STREET','SAN FRANCISCO','CA',94122,'(415) 564-2500'
384002312,39,'Licensed','KANGAROOS PRESCHOOL II','298 MONTEREY BLVD.','SAN FRANCISCO','CA',94131,'(415) 333-4452'
384002313,15,'Licensed','KANGAROOS PRESCHOOL 3','816 DIAMOND ST.','SAN FRANCISCO','CA',94114,'(415) 206-4300'
384002314,35,'Licensed','SWEET PEAS PRESCHOOL','2730 17TH STREET','SAN FRANCISCO','CA',94110,'(415) 701-0496'
384002321,55,'Licensed','HEALTHY ENVIRONMENTS CDC (PS)','95 HAWTHORNE STREET','SAN FRANCISCO','CA',94105,'(415) 744-8754'
384002348,24,'Licensed','TEACHING TOTS PRESCHOOL','939 IRVING STREET','SAN FRANCISCO','CA',94122,'(415) 731-9705'
384002350,72,'Licensed','UCSF KIRKHAM CDC (PS)','10 KIRKHAM STREET','SAN FRANCISCO','CA',94143,'(415) 644-1217'
384002352,60,'Licensed','TINY GIANTS (PS)','1748 CLAY STREET','SAN FRANCISCO','CA',94109,'(415) 359-9499'
384002367,30,'Licensed','BABY LOVE FAMILY CHILD CARE','283 FARALLONES AVENUE','SAN FRANCISCO','CA',94112,'(415) 240-5436'
384002398,30,'Licensed','CDI HEADSTART - WESTSIDE','2400 POST STREET','SAN FRANCISCO','CA',94115,'(415) 635-0936'
384002399,40,'Licensed','CDI HEADSTART - SUNNYDALE','1652 SUNNYDALE AVE','SAN FRANCISCO','CA',94134,'(415) 635-0931'
384002400,40,'Licensed','CDI HEADSTART - SOUTHEAST','1300 PHELPS STREET','SAN FRANCISCO','CA',94124,'(415) 635-0928'
384002401,37,'Licensed','CDI HEADSTART - POTRERO HILL','824 CAROLINA STREET','SAN FRANCISCO','CA',94107,'(415) 635-0925'
384002402,51,'Licensed','CDI HEADSTART - OMI','1111 JUNIPERO SERRA BLVD','SAN FRANCISCO','CA',94132,'(415) 635-0920'
384002403,44,'Licensed','CDI HEADSTART - HUNTER''S POINT - PRESCHOOL','729 KIRKWOOD AVE','SAN FRANCISCO','CA',94124,'(415) 635-0939'
384002405,24,'Licensed','CDI HEADSTART - ELLA HILL HUTCH','1050 MCALLISTER ST','SAN FRANCISCO','CA',94115,'(415) 635-0916'
384002406,40,'Provisional','CDI HEADSTART - CADILLAC','316 LEAVENWORTH STREET','SAN FRANCISCO','CA',94102,'(415) 635-0913'
384002407,18,'Licensed','CDI HEADSTART - ALEMANY','956 ELLSWORTH STREET','SAN FRANCISCO','CA',94110,'(415) 635-0910'
384002426,9,'Pending','ICRI-PROJECT COMMOTION-LAS LUCIERNAGAS','2095 HARRISON STREET','SAN FRANCISCO','CA',94110,'(415) 252-8059'
384002433,32,'Licensed','WU YEE CHILDREN''S SERVICES- BAYVIEW CDC','1601 LANE STREET','SAN FRANCISCO','CA',94124,'(415) 677-0100'
384002445,29,'Pending','GAN NOE PRESCHOOL','3781 CESAR CHAVEZ STREET','SAN FRNCISCO','CA',94110,'(415) 648-8000'
384002453,24,'Pending','SFUSD-ROOFTOP EARLY EDUCATION SCHOOL (PS)','443 BURNETT STREET','SAN FRANCISCO','CA',94131,'(415) 695-5692'
384002469,32,'Pending','LITTLE BEE','2733 LOMBARD STREET','SAN FRANCISCO','CA',94123,'(415) 608-3981'
384002471,27,'Pending','BAMBINI MONTESSORI SCHOOL','2042 CLEMENT STREET','SAN FRANCISCO','CA',94121,'(415) 828-9828'
384002477,94,'Pending','BRIGHT HORIZONS AT KANSAS STREET (PS)','200 KANSAS STREET','SAN FRANCISCO','CA',94103,'(415) 863-2533'
384002479,30,'Pending','LANGUAGE IN ACTION-NOE VALLEY MINISTRY (PS)','1021 SANCHEZ STREET','SAN FRANCISCO','CA',94114,'(415) 606-1205'
384002480,22,'Pending','LANGUAGE IN ACTION-JOSE CORONADO CLUBHOUSE (PS)','2498 FOLSOM STREET','SAN FRANCISCO','CA',94110,'(415) 606-1205'
390300118,49,'Licensed','CENTRAL METHODIST CHURCH DAY NURSERY SCHOOL','3700 PACIFIC AVE','STOCKTON','CA',95204,'(209) 462-5127'
390300406,36,'Licensed','LITTLE METHODIST PRE-SCHOOL','200 WEST OAK STREET','LODI','CA',95240,'(209) 368-5111'
390300413,135,'Licensed','LODI DAY NURSERY SCHOOL','760 S HAM LANE','LODI','CA',95242,'(209) 334-6884'
390300560,70,'Licensed','RIPON GRACE CHRISTIAN CHILDREN''S CENTER','734 W MAIN','RIPON','CA',95366,'(209) 599-2345'
390301320,49,'Licensed','NEWDAY NURSERY SCHOOL','4910 CLAREMONT AVE','STOCKTON','CA',95207,'(209) 957-4089'
390301475,124,'Licensed','CENTURY PRESCHOOL','550 W CENTURY BLVD','LODI','CA',95240,'(209) 334-3230'
390301832,40,'Licensed','LODI-LUTHERAN PRE-SCHOOL','701 S. PLEASANT AVENUE','LODI','CA',95240,'(209) 368-8488'
390302977,42,'Licensed','LEARNING TREE PRE-SCHOOL','2216 EDMART STREET','ESCALON','CA',95320,'(209) 838-3955'
390303143,20,'Licensed','GRACE UNITED METHODIST HEAD START','1625 NORTH LINCOLN STREET','STOCKTON','CA',95204,'(209) 465-6671'
390303336,24,'Licensed','LINDEN COMMUNITY PRESCHOOL','19147 E MAIN ST','LINDEN','CA',95236,'(209) 887-3253'
390303426,34,'Licensed','THORNTON HEAD START','8633 MOKELUMNE AVENUE','THORNTON','CA',95686,'(209) 794-2809'
390303656,50,'Licensed','BUSY DAYS NURSERY SCHOOL','2629 N. PERSHING AVENUE','STOCKTON','CA',95204,'(209) 462-3093'
390303681,30,'Licensed','ST. BENEDICTS HEAD START (CENTRAL CENTER)','348 SOUTH LOS ANGELES','STOCKTON','CA',95203,'(209) 944-5920'
390304256,44,'Licensed','RAINBOW SCHOOL','1801 WEST BRISTOL AVENUE','STOCKTON','CA',95204,'(209) 464-7301'
390305456,68,'Licensed','ST. PAUL''S UNITED METHODIST PRESCHOOL','910 EAST NORTH STREET','MANTECA','CA',95336,'(209) 239-5848'
390305703,20,'Licensed','GRACE PRESBYTERIAN PRESCHOOL','10 NORTH MILLS AVENUE','LODI','CA',95240,'(209) 333-1811'
390305865,38,'Licensed','MANTECA HEAD START CENTER','115 WALNUT','MANTECA','CA',95336,'(209) 239-6676'
390306089,49,'Licensed','PARVIN''S HOPELAND PRE-SCHOOL','5965 N PERSHING AVE.','STOCKTON','CA',95207,'(209) 474-9144'
390306151,26,'Licensed','NEW WORLD MONTESSORI SCHOOL','2367 WAUDMAN AVENUE','STOCKTON','CA',95209,'(209) 952-8854'
390306359,63,'Licensed','HAWKINS-THOMPSON CHILD DEVELOPMENT CENTER','18 EAST FIRST','TRACY','CA',95376,'(209) 835-7877'
390306366,24,'Licensed','LAWRENCE STATE PRESCHOOL A','701 CALAVERAS STREET','LODI','CA',95240,'(209) 331-7252'
390307976,108,'Licensed','WEE CARE DAY CARE','1790 SEQUOIA BOULEVARD','TRACY','CA',95376,'(209) 835-2783'
390310512,96,'Licensed','BELLA VISTA CHRISTIAN ACADEMY','1635 CHESTER DRIVE','TRACY','CA',95376,'(209) 835-8803'
390312090,90,'Licensed','KIDS ACADEMY','680 INDUSTRIAL PARK DRIVE','MANTECA','CA',95337,'(209) 823-9944'
390312133,83,'Licensed','HANSEL & GRETEL DAY CARE CENTER','1014 W. CENTER STREET','MANTECA','CA',95337,'(209) 823-6525'
390313282,27,'Licensed','LEARNING TREE PRESCHOOL','15551 7TH STREET','LATHROP','CA',95330,'(209) 858-5965'
