"","SchCode","COUNTY","PubPriv","District.x","CITY","School.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","Reported","PBEPctCalc","CDSCode","County","District.y","School.y","Street","City","Zip","State","Phone"
"221",6034227,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","PHOEBE A. HEARST ELEMENTARY",93,89,96,4,4,0,0,0,0,91,98,92,99,91,98,93,100,93,100,"Y",0,"34674396034227","Sacramento","Sacramento City Unified","Phoebe A. Hearst Elementary","1410 60th Street","Sacramento","95819-4221","CA","(916) 277-6690"
"222",6034235,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","PONY EXPRESS ELEMENTARY",34,32,94,2,6,0,0,0,0,33,97,34,100,33,97,34,100,34,100,"Y",0,"34674396034235","Sacramento","Sacramento City Unified","Pony Express Elementary","1250 56th Avenue","Sacramento","95831-3149","CA","(916) 433-5350"
"223",6034243,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","CROCKER/RIVERSIDE ELEMENTARY",92,81,88,9,10,0,0,2,2,84,91,84,91,81,88,86,93,87,95,"Y",0.0217391304347826,"34674396034243","Sacramento","Sacramento City Unified","Crocker/Riverside Elementary","2970 Riverside Boulevard","Sacramento","95818-3763","CA","(916) 264-4183"
"224",6034250,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","SEQUOIA ELEMENTARY",69,55,80,13,19,0,0,1,1,55,80,57,83,55,80,67,97,67,97,"Y",0.0144927536231884,"34674396034250","Sacramento","Sacramento City Unified","Sequoia Elementary","3333 Rosemont Drive","Sacramento","95826-4042","CA","(916) 228-5850"
"225",6034276,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","SUTTERVILLE ELEMENTARY",58,50,86,6,10,2,3,0,0,51,88,54,93,52,90,54,93,55,95,"Y",0,"34674396034276","Sacramento","Sacramento City Unified","Sutterville Elementary","4967 Monterey Way","Sacramento","95822-2618","CA","(916) 277-6693"
"226",6034284,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","TAHOE ELEMENTARY",47,42,89,5,11,0,0,0,0,42,89,43,91,42,89,45,96,45,96,"Y",0,"34674396034284","Sacramento","Sacramento City Unified","Tahoe Elementary","3110 60th Street","Sacramento","95820-1833","CA","(916) 277-6360"
"227",6034292,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","THEODORE JUDAH ELEMENTARY",88,74,84,13,15,0,0,1,1,77,88,77,88,75,85,84,95,86,98,"Y",0.0113636363636364,"34674396034292","Sacramento","Sacramento City Unified","Theodore Judah Elementary","3919 McKinley Boulevard","Sacramento","95819-2049","CA","(916) 277-6364"
"228",6034326,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","WILLIAM LAND ELEMENTARY",83,72,87,11,13,0,0,0,0,76,92,76,92,73,88,82,99,81,98,"Y",0,"34674396034326","Sacramento","Sacramento City Unified","William Land Elementary","2120 12th Street","Sacramento","95818-1428","CA","(916) 264-4166"
"229",6034334,"SACRAMENTO","PUBLIC","SACRAMENTO CITY UNIFIED","SACRAMENTO","WOODBINE ELEMENTARY",45,39,87,6,13,0,0,0,0,39,87,41,91,40,89,44,98,45,100,"Y",0,"34674396034334","Sacramento","Sacramento City Unified","Woodbine Elementary","2500 52nd Avenue","Sacramento","95822-4023","CA","(916) 433-5358"
"230",6034367,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","ARLINGTON HEIGHTS ELEMENTARY",56,31,55,20,36,0,0,5,9,36,64,38,68,35,63,50,89,51,91,"Y",0.0892857142857143,"34674476034367","Sacramento","San Juan Unified","Arlington Heights Elementary","6401 Trenton Way","Citrus Heights","95621-4821","CA","(916) 971-5234"
"231",6034383,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","CAMERON RANCH ELEMENTARY",70,51,73,13,19,0,0,6,9,52,74,53,76,53,76,62,89,62,89,"Y",0.0857142857142857,"34674476034383","Sacramento","San Juan Unified","Cameron Ranch Elementary","4333 Hackberry Lane","Carmichael","95608-1329","CA","(916) 575-2302"
"232",6034391,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","CARMICHAEL ELEMENTARY",63,35,56,23,37,0,0,5,8,35,56,38,60,38,60,55,87,55,87,"Y",0.0793650793650794,"34674476034391","Sacramento","San Juan Unified","Carmichael Elementary","6141 Sutter Avenue","Carmichael","95608-2799","CA","(916) 971-5727"
"233",6034433,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","CITRUS HEIGHTS ELEMENTARY",51,39,76,11,22,0,0,1,2,42,82,42,82,43,84,49,96,50,98,"Y",0.0196078431372549,"34674476034433","Sacramento","San Juan Unified","Citrus Heights Elementary","7085 Auburn Boulevard","Citrus Heights","95621-4351","CA","(916) 971-5230"
"234",6034441,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","COTTAGE ELEMENTARY",59,48,81,10,17,0,0,1,2,48,81,49,83,48,81,56,95,55,93,"Y",0.0169491525423729,"34674476034441","Sacramento","San Juan Unified","Cottage Elementary","2221 Morse Avenue","Sacramento","95825-7829","CA","(916) 575-2306"
"235",6034458,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","JAMES R. COWAN FUNDAMENTAL ELEMENTARY",61,54,89,5,8,0,0,2,3,54,89,54,89,54,89,59,97,58,95,"Y",0.0327868852459016,"34674476034458","Sacramento","San Juan Unified","James R. Cowan Fundamental Elementary","3350 Becerra Way","Sacramento","95821-3706","CA","(916) 575-2312"
"236",6034466,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","COYLE AVENUE ELEMENTARY",55,47,85,6,11,0,0,2,4,48,87,50,91,48,87,53,96,53,96,"Y",0.0363636363636364,"34674476034466","Sacramento","San Juan Unified","Coyle Avenue Elementary","6330 Coyle Avenue","Carmichael","95608-0439","CA","(916) 867-2012"
"237",6034482,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","DEL DAYO ELEMENTARY",90,83,92,1,1,0,0,6,7,83,92,83,92,83,92,84,93,84,93,"Y",0.0666666666666667,"34674476034482","Sacramento","San Juan Unified","Del Dayo Elementary","1301 McClaren Drive","Carmichael","95608-6119","CA","(916) 575-2323"
"238",6034490,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","DEL PASO MANOR ELEMENTARY",62,45,73,16,26,0,0,1,2,45,73,48,77,46,74,58,94,60,97,"Y",0.0161290322580645,"34674476034490","Sacramento","San Juan Unified","Del Paso Manor Elementary","2700 Maryal Drive","Sacramento","95821-6621","CA","(916) 575-2330"
"239",6034508,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","MARY DETERDING ELEMENTARY",58,24,41,32,55,0,0,2,3,26,45,30,52,24,41,47,81,49,84,"Y",0.0344827586206897,"34674476034508","Sacramento","San Juan Unified","Mary Deterding Elementary","6000 Stanley Avenue","Carmichael","95608-4032","CA","(916) 575-2338"
"240",6034516,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","FAIR OAKS","HARRY DEWEY FUNDAMENTAL ELEMENTARY",86,67,78,12,14,0,0,7,8,69,80,69,80,68,79,78,91,78,91,"Y",0.0813953488372093,"34674476034516","Sacramento","San Juan Unified","Harry Dewey Fundamental Elementary","7025 Falcon Road","Fair Oaks","95628-4515","CA","(916) 867-2020"
"241",6034524,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","DYER-KELLY ELEMENTARY",88,51,58,36,41,0,0,1,1,56,64,61,69,57,65,77,88,81,92,"Y",0.0113636363636364,"34674476034524","Sacramento","San Juan Unified","Dyer-Kelly Elementary","2236 Edison Avenue","Sacramento","95821-1607","CA","(916) 566-2150"
"242",6034540,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","THOMAS EDISON LANGUAGE INSTITUTE",99,69,70,27,27,0,0,3,3,71,72,76,77,72,73,93,94,95,96,"Y",0.0303030303030303,"34674476034540","Sacramento","San Juan Unified","Thomas Edison Language Institute","2950 Hurley Way","Sacramento","95864-3760","CA","(916) 575-2342"
"243",6034573,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","GRAND OAKS ELEMENTARY",56,40,71,13,23,0,0,3,5,40,71,40,71,40,71,50,89,52,93,"Y",0.0535714285714286,"34674476034573","Sacramento","San Juan Unified","Grand Oaks Elementary","7901 Rosswood Drive","Citrus Heights","95621-1246","CA","(916) 971-5208"
"244",6034581,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","GREEN OAKS FUNDAMENTAL ELEMENTARY",58,48,83,7,12,0,0,3,5,49,84,50,86,49,84,54,93,55,95,"Y",0.0517241379310345,"34674476034581","Sacramento","San Juan Unified","Green Oaks Fundamental Elementary","7145 Filbert Avenue","Orangevale","95662-2716","CA","(916) 986-2209"
"245",6034599,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","GREER ELEMENTARY",92,70,76,20,22,0,0,2,2,72,78,79,86,74,80,86,93,89,97,"Y",0.0217391304347826,"34674476034599","Sacramento","San Juan Unified","Greer Elementary","2301 Hurley Way","Sacramento","95825-3516","CA","(916) 566-2157"
"246",6034623,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","HOWE AVENUE ELEMENTARY",112,79,71,32,29,0,0,1,1,83,74,85,76,84,75,106,95,107,96,"Y",0.00892857142857143,"34674476034623","Sacramento","San Juan Unified","Howe Avenue Elementary","2404 Howe Avenue","Sacramento","95825-0132","CA","(916) 566-2165"
"247",6034631,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","THOMAS KELLY ELEMENTARY",57,43,75,11,19,0,0,3,5,43,75,45,79,43,75,54,95,54,95,"Y",0.0526315789473684,"34674476034631","Sacramento","San Juan Unified","Thomas Kelly Elementary","6301 Moraga Drive","Carmichael","95608-1128","CA","(916) 867-2041"
"248",6034656,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","KINGSWOOD ELEMENTARY",78,54,69,21,27,0,0,3,4,56,72,62,79,54,69,73,94,72,92,"Y",0.0384615384615385,"34674476034656","Sacramento","San Juan Unified","Kingswood Elementary","5700 Primrose Drive","Citrus Heights","95610-7543","CA","(916) 867-2046"
"249",6034672,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","FAIR OAKS","EARL LEGETTE ELEMENTARY",77,61,79,8,10,0,0,8,10,64,83,64,83,63,82,67,87,67,87,"Y",0.103896103896104,"34674476034672","Sacramento","San Juan Unified","Earl Legette Elementary","4623 Kenneth Avenue","Fair Oaks","95628-6242","CA","(916) 867-2054"
"250",6034680,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","LICHEN K-8",71,51,72,15,21,0,0,5,7,52,73,53,75,53,75,64,90,65,92,"Y",0.0704225352112676,"34674476034680","Sacramento","San Juan Unified","Lichen K-8","8319 Lichen Drive","Citrus Heights","95621-1123","CA","(916) 971-5237"
"251",6034706,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","MARIEMONT ELEMENTARY",88,83,94,4,5,0,0,1,1,85,97,85,97,85,97,86,98,86,98,"Y",0.0113636363636364,"34674476034706","Sacramento","San Juan Unified","Mariemont Elementary","1401 Corta Way","Sacramento","95864-3055","CA","(916) 575-2360"
"252",6034714,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","MARIPOSA AVENUE ELEMENTARY",79,55,70,20,25,0,0,4,5,57,72,58,73,57,72,71,90,73,92,"Y",0.0506329113924051,"34674476034714","Sacramento","San Juan Unified","Mariposa Avenue Elementary","7940 Mariposa Avenue","Citrus Heights","95610-1513","CA","(916) 971-5212"
"253",6034730,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","MISSION AVENUE OPEN ELEMENTARY",61,43,70,15,25,0,0,3,5,45,74,48,79,46,75,56,92,57,93,"Y",0.0491803278688525,"34674476034730","Sacramento","San Juan Unified","Mission Avenue Open Elementary","2925 Mission Avenue","Carmichael","95608-3511","CA","(916) 575-2362"
"254",6034755,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","FAIR OAKS","NORTHRIDGE ELEMENTARY",62,45,73,15,24,0,0,2,3,45,73,47,76,47,76,57,92,58,94,"Y",0.032258064516129,"34674476034755","Sacramento","San Juan Unified","Northridge Elementary","5150 Cocoa Palm Way","Fair Oaks","95628-3798","CA","(916) 867-2066"
"255",6034771,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","OAKVIEW COMMUNITY ELEMENTARY",60,47,78,6,10,0,0,7,12,49,82,48,80,50,83,52,87,53,88,"Y",0.116666666666667,"34674476034771","Sacramento","San Juan Unified","Oakview Community Elementary","7229 Beech Avenue","Orangevale","95662-2420","CA","(916) 986-2215"
"256",6034797,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","FAIR OAKS","ORANGEVALE OPEN K-8",62,57,92,0,0,0,0,5,8,57,92,57,92,57,92,57,92,57,92,"Y",0.0806451612903226,"34674476034797","Sacramento","San Juan Unified","Orangevale Open K-8","5630 Illinois Avenue","Fair Oaks","95628","CA","(916) 867-2067"
"257",6034813,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","PASADENA AVENUE ELEMENTARY",44,35,80,4,9,0,0,5,11,36,82,37,84,35,80,38,86,38,86,"Y",0.113636363636364,"34674476034813","Sacramento","San Juan Unified","Pasadena Avenue Elementary","4330 Pasadena Avenue","Sacramento","95821-2919","CA","(916) 575-2373"
"258",6034839,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","CHARLES PECK ELEMENTARY",58,33,57,24,41,0,0,1,2,34,59,41,71,34,59,46,79,49,84,"Y",0.0172413793103448,"34674476034839","Sacramento","San Juan Unified","Charles Peck Elementary","6230 Rutland Drive","Carmichael","95608-0721","CA","(916) 867-2071"
"259",6034847,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","PERSHING ELEMENTARY",57,51,89,3,5,0,0,3,5,52,91,52,91,51,89,54,95,53,93,"Y",0.0526315789473684,"34674476034847","Sacramento","San Juan Unified","Pershing Elementary","9010 Pershing Avenue","Orangevale","95662-4739","CA","(916) 867-2076"
"260",6034896,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","ALBERT SCHWEITZER ELEMENTARY",56,46,82,6,11,0,0,4,7,46,82,46,82,46,82,51,91,51,91,"Y",0.0714285714285714,"34674476034896","Sacramento","San Juan Unified","Albert Schweitzer Elementary","4350 Glenridge Drive","Carmichael","95608-2043","CA","(916) 867-2094"
"261",6034904,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","SIERRA OAKS K-8",60,44,73,14,23,0,0,2,3,48,80,50,83,45,75,56,93,56,93,"Y",0.0333333333333333,"34674476034904","Sacramento","San Juan Unified","Sierra Oaks K-8","171 Mills Road","Sacramento","95864-5647","CA","(916) 575-2390"
"262",6034912,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CITRUS HEIGHTS","SKYCREST ELEMENTARY",75,49,65,19,25,0,0,7,9,53,71,54,72,50,67,67,89,65,87,"Y",0.0933333333333333,"34674476034912","Sacramento","San Juan Unified","Skycrest Elementary","5641 Mariposa Avenue","Citrus Heights","95610-7441","CA","(916) 867-2098"
"263",6034920,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","CARMICHAEL","STARR KING K-8",90,45,50,44,49,0,0,1,1,48,53,51,57,49,54,82,91,87,97,"Y",0.0111111111111111,"34674476034920","Sacramento","San Juan Unified","Starr King K-8","4848 Cottage Way","Carmichael","95608-5612","CA","(916) 971-7320"
"264",6034953,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","ORANGEVALE","TWIN LAKES ELEMENTARY",67,51,76,12,18,0,0,4,6,51,76,54,81,52,78,61,91,60,90,"Y",0.0597014925373134,"34674476034953","Sacramento","San Juan Unified","Twin Lakes Elementary","5515 Main Avenue","Orangevale","95662-5314","CA","(916) 986-2243"
"265",6034961,"SACRAMENTO","PUBLIC","SAN JUAN UNIFIED","SACRAMENTO","WHITNEY AVENUE ELEMENTARY",52,25,48,25,48,0,0,2,4,28,54,31,60,28,54,46,88,46,88,"Y",0.0384615384615385,"34674476034961","Sacramento","San Juan Unified","Whitney Avenue Elementary","4248 Whitney Avenue","Sacramento","95821-3253","CA","(916) 575-2407"
"266",6053235,"SUTTER","PUBLIC","BRITTAN ELEMENTARY","SUTTER","BRITTAN ELEMENTARY",66,50,76,16,24,0,0,0,0,54,82,56,85,53,80,65,98,64,97,"Y",0,"51713576053235","Sutter","Brittan Elementary","Brittan Elementary","2340 Pepper Street","Sutter","95982-2430","CA","(530) 822-5155"
"267",6053243,"SUTTER","PUBLIC","BROWNS ELEMENTARY","RIO OSO","BROWNS ELEMENTARY",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,"Y",0,"51713656053243","Sutter","Browns Elementary","Browns Elementary","1248 Pacific Avenue","Rio Oso","95674-9618","CA","(530) 633-2523"
"268",6053250,"SUTTER","PUBLIC","FRANKLIN ELEMENTARY","YUBA CITY","FRANKLIN ELEMENTARY",47,43,91,4,9,0,0,0,0,45,96,45,96,44,94,46,98,46,98,"Y",0,"51713816053250","Sutter","Franklin Elementary","Franklin Elementary","332 North Township Road","Yuba City","95993-9629","CA","(530) 822-5151"
"269",6053284,"SUTTER","PUBLIC","LIVE OAK UNIFIED","LIVE OAK","LUTHER ELEMENTARY",152,144,95,4,3,0,0,4,3,147,97,148,97,146,96,147,97,148,97,"Y",0.0263157894736842,"51713996053284","Sutter","Live Oak Unified","Luther Elementary","10123 Connecticut Avenue","Live Oak","95953-2001","CA","(530) 695-5450"
"270",6053292,"SUTTER","PUBLIC","MARCUM-ILLINOIS UNION ELEMENTARY","EAST NICOLAUS","MARCUM-ILLINOIS UNION ELEMENTARY",10,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,"Y",0,"51714076053292","Sutter","Marcum-Illinois Union Elementary","Marcum-Illinois Union Elementary","2452 El Centro Boulevard","East Nicolaus","95659-9748","CA","(530) 656-2407"
"271",6053318,"SUTTER","PUBLIC","NUESTRO ELEMENTARY","LIVE OAK","NUESTRO ELEMENTARY",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,"Y",0,"51714236053318","Sutter","Nuestro Elementary","Nuestro Elementary","3934 Broadway Road","Live Oak","95953-9401","CA","(530) 822-5100"
"272",6053326,"SUTTER","PUBLIC","PLEASANT GROVE JOINT UNION","PLEASANT GROVE","PLEASANT GROVE",25,23,92,1,4,0,0,1,4,23,92,23,92,23,92,24,96,23,92,"Y",0.04,"51714316053326","Sutter","Pleasant Grove Joint Union","Pleasant Grove","3075 Howsley Road","Pleasant Grove","95668-9723","CA","(916) 655-3235"
"273",6053342,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","APRIL LANE ELEMENTARY",119,116,97,0,0,1,1,2,2,116,97,116,97,116,97,116,97,116,97,"Y",0.0168067226890756,"51714646053342","Sutter","Yuba City Unified","April Lane Elementary","800 April Lane","Yuba City","95991-1943","CA","(530) 741-5215"
"274",6053359,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BARRY ELEMENTARY",68,65,96,2,3,0,0,1,1,66,97,66,97,65,96,66,97,67,99,"Y",0.0147058823529412,"51714646053359","Sutter","Yuba City Unified","Barry Elementary","1255 Barry Road","Yuba City","95991-9231","CA","(530) 741-5220"
"275",6053367,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","BRIDGE STREET ELEMENTARY",115,112,97,1,1,0,0,2,2,112,97,113,98,112,97,113,98,113,98,"Y",0.0173913043478261,"51714646053367","Sutter","Yuba City Unified","Bridge Street Elementary","500 Bridge Street","Yuba City","95991-3801","CA","(530) 822-5225"
"276",6053375,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","CENTRAL GAITHER ELEMENTARY",13,12,92,1,8,0,0,0,0,12,92,13,100,12,92,13,100,13,100,"Y",0,"51714646053375","Sutter","Yuba City Unified","Central Gaither Elementary","8403 Bailey Road","Yuba City","95993-9524","CA","(530) 822-5230"
"277",6053391,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","KING AVENUE ELEMENTARY",65,65,100,0,0,0,0,0,0,65,100,65,100,65,100,65,100,65,100,"Y",0,"51714646053391","Sutter","Yuba City Unified","King Avenue Elementary","630 King Avenue","Yuba City","95991-2808","CA","(530) 822-5250"
"278",6053409,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","LINCOLN ELEMENTARY",80,75,94,2,3,0,0,3,4,76,95,77,96,77,96,76,95,77,96,"Y",0.0375,"51714646053409","Sutter","Yuba City Unified","Lincoln Elementary","1582 Lincoln Road","Yuba City","95993-6017","CA","(530) 741-5255"
"279",6053417,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","LINCREST ELEMENTARY",135,130,96,5,4,0,0,0,0,134,99,135,100,131,97,135,100,135,100,"Y",0,"51714646053417","Sutter","Yuba City Unified","Lincrest Elementary","1400 Phillips Road","Yuba City","95991-6746","CA","(530) 741-5260"
"280",6053425,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","PARK AVENUE ELEMENTARY",83,83,100,0,0,0,0,0,0,83,100,83,100,83,100,83,100,83,100,"Y",0,"51714646053425","Sutter","Yuba City Unified","Park Avenue Elementary","100 Morton Street","Yuba City","95991-5820","CA","(530) 822-5265"
"281",6053433,"SUTTER","PUBLIC","WINSHIP-ROBBINS","ROBBINS","ROBBINS ELEMENTARY",23,22,96,1,4,0,0,0,0,22,96,22,96,22,96,23,100,22,96,"Y",0,"51714566053433","Sutter","Winship-Robbins","Robbins Elementary","17451 Pepper Street","Robbins","95676-9999","CA","(530) 738-4386"
"282",6053441,"SUTTER","PUBLIC","YUBA CITY UNIFIED","YUBA CITY","TIERRA BUENA ELEMENTARY",79,78,99,0,0,0,0,1,1,78,99,78,99,78,99,78,99,78,99,"Y",0.0126582278481013,"51714646053441","Sutter","Yuba City Unified","Tierra Buena Elementary","1794 Villa Avenue","Yuba City","95993","CA","(530) 822-5280"
"283",6056246,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","BIRCH LANE ELEMENTARY",90,81,90,4,4,0,0,5,6,83,92,83,92,84,93,81,90,84,93,"Y",0.0555555555555556,"57726786056246","Yolo","Davis Joint Unified","Birch Lane Elementary","1600 Birch Lane","Davis","95616-1499","CA","(530) 757-5395"
"284",6056253,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","FAIRFIELD ELEMENTARY",13,11,85,0,0,0,0,2,15,11,85,11,85,11,85,11,85,11,85,"Y",0.153846153846154,"57726786056253","Yolo","Davis Joint Unified","Fairfield Elementary","26960 County Road 96","Davis","95616","CA","(530) 757-5370"
"285",6056261,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","NORTH DAVIS ELEMENTARY",55,52,95,0,0,0,0,3,5,52,95,52,95,52,95,52,95,52,95,"Y",0.0545454545454545,"57726786056261","Yolo","Davis Joint Unified","North Davis Elementary","555 East 14th Street","Davis","95616-2097","CA","(530) 757-5475"
"286",6056279,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","PIONEER ELEMENTARY",56,52,93,2,4,0,0,2,4,53,95,53,95,53,95,53,95,54,96,"Y",0.0357142857142857,"57726786056279","Yolo","Davis Joint Unified","Pioneer Elementary","5215 Hamel Street","Davis","95616-4426","CA","(530) 757-5480"
"287",6056295,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","CESAR CHAVEZ ELEMENTARY",90,87,97,0,0,1,1,2,2,87,97,87,97,87,97,87,97,87,97,"Y",0.0222222222222222,"57726786056295","Yolo","Davis Joint Unified","Cesar Chavez Elementary","1221 Anderson Road","Davis","95616-1899","CA","(530) 757-5490"
"288",6056303,"YOLO","PUBLIC","DAVIS JOINT UNIFIED","DAVIS","ROBERT E. WILLETT ELEMENTARY",55,51,93,1,2,0,0,3,5,52,95,52,95,52,95,51,93,52,95,"Y",0.0545454545454545,"57726786056303","Yolo","Davis Joint Unified","Robert E. Willett Elementary","1207 Sycamore Lane","Davis","95616","CA","(530) 757-5460"
"289",6056311,"YOLO","PUBLIC","ESPARTO UNIFIED","ESPARTO","ESPARTO K-8",80,77,96,0,0,0,0,3,4,77,96,77,96,77,96,77,96,77,96,"Y",0.0375,"57726866056311","Yolo","Esparto Unified","Esparto K-8","17120 Omega Street","Esparto","95627-0069","CA","(530) 787-3417"
"290",6056352,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","ELKHORN VILLAGE ELEMENTARY",58,54,93,4,7,0,0,0,0,56,97,56,97,55,95,58,100,57,98,"Y",0,"57726946056352","Yolo","Washington Unified","Elkhorn Village Elementary","750 Cummins Way","West Sacramento","95605","CA","(916) 375-7670"
"291",6056394,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","WESTFIELD VILLAGE ELEMENTARY",109,93,85,16,15,0,0,0,0,97,89,101,93,98,90,105,96,107,98,"Y",0,"57726946056394","Yolo","Washington Unified","Westfield Village Elementary","508 Poplar Street","West Sacramento","95691-2555","CA","(916) 375-7720"
"292",6056402,"YOLO","PUBLIC","WASHINGTON UNIFIED","WEST SACRAMENTO","WESTMORE OAKS ELEMENTARY",78,65,83,11,14,0,0,2,3,66,85,67,86,68,87,72,92,73,94,"Y",0.0256410256410256,"57726946056402","Yolo","Washington Unified","Westmore Oaks Elementary","1100 Clarendon Street","West Sacramento","95691","CA","(916) 375-7730"
"293",6056410,"YOLO","PUBLIC","WINTERS JOINT UNIFIED","WINTERS","WINTERS ELEMENTARY",128,119,93,3,2,0,0,6,5,122,95,122,95,120,94,122,95,121,95,"Y",0.046875,"57727026056410","Yolo","Winters Joint Unified","Winters Elementary","500 West Edwards Street","Winters","95694-1804","CA","(530) 795-6121"
"294",6056444,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","BEAMER ELEMENTARY",95,95,100,0,0,0,0,0,0,95,100,95,100,95,100,95,100,95,100,"Y",0,"57727106056444","Yolo","Woodland Joint Unified","Beamer Elementary","525 Beamer Street","Woodland","95695-3209","CA","(530) 662-1769"
"295",6056469,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","DINGLE ELEMENTARY",46,45,98,0,0,0,0,1,2,45,98,45,98,45,98,45,98,45,98,"Y",0.0217391304347826,"57727106056469","Yolo","Woodland Joint Unified","Dingle Elementary","625 Elm Street","Woodland","95695-3921","CA","(530) 662-7084"
"296",6056477,"YOLO","PUBLIC","WOODLAND JOINT UNIFIED","WOODLAND","FREEMAN ELEMENTARY",60,60,100,0,0,0,0,0,0,60,100,60,100,60,100,60,100,60,100,"Y",0,"57727106056477","Yolo","Woodland Joint Unified","Freeman Elementary","126 North West Street","Woodland","95695-2614","CA","(530) 662-1758"
