"","FacNum","County","Type","City.x","Name.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HEPBTot","HEPBPct","VariTot","VariPct","Report","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone"
"237",343601111,"SACRAMENTO","PRIVATE","FOLSOM","ACTION DAY LEARNING CENTER",44,44,100,0,0,0,0,0,0,44,100,44,100,44,100,44,100,44,100,44,100,"Y",0,47,"Licensed","ACTION DAY LEARNING CENTER","400 STAFFORD STREET","FOLSOM","CA",95630,"(916) 985-0976"
"238",343601121,"SACRAMENTO","PRIVATE","ELK GROVE","RADCLIFFE ACADEMY",22,19,86,3,14,0,0,0,0,22,100,22,100,22,100,22,100,19,86,20,91,"Y",0,39,"Licensed","RADCLIFFE ACADEMY","9271 ELK GROVE BLVD.","ELK GROVE","CA",95624,"(916) 686-1328"
"239",343601174,"SACRAMENTO","PRIVATE","ORANGEVALE","ACTION DAY LEARNING CENTER",37,37,100,0,0,0,0,0,0,37,100,37,100,37,100,37,100,37,100,37,100,"Y",0,51,"Licensed","ACTION DAY LEARNING CENTER","6822 KENNETH AVENUE","ORANGEVALE","CA",95662,"(916) 988-9689"
"240",343601205,"SACRAMENTO","PRIVATE","ORANGEVALE","ACTION DAY LEARNING CENTER",15,13,87,2,13,0,0,0,0,15,100,15,100,15,100,15,100,13,87,15,100,"Y",0,32,"Licensed","ACTION DAY LEARNING CENTER","9371 ELM AVENUE","ORANGEVALE","CA",95662,"(916) 988-9633"
"241",343601230,"SACRAMENTO","PRIVATE","ELK GROVE","LITTLE LONDON MONTESSORI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,32,"Licensed","LITTLE LONDON MONTESSORI","9209 TRENHOLM DRIVE","ELK GROVE","CA",95758,"(916) 897-9693"
"242",343601589,"SACRAMENTO","PUBLIC","CITRUS HEIGHTS","CITRUS HEIGHTS PRESCHOOL, INC.",42,36,86,6,14,0,0,0,0,37,88,41,98,42,100,42,100,42,100,42,100,"Y",0,81,"Licensed","CITRUS HEIGHTS PRESCHOOL","7555 OLD AUBURN","CITRUS HEIGHTS","CA",95610,"(916) 726-1550"
"243",343601694,"SACRAMENTO","PRIVATE","CARMICHAEL","KIDS COMPANY PRESCHOOL CHILDCARE CENTER",27,25,93,2,7,0,0,0,0,27,100,27,100,27,100,27,100,25,93,27,100,"Y",0,45,"Licensed","KIDS COMPANY PRESCHOOL & CHILDCARE CENTER","3850 CALIFORNIA AVE.","CARMICHAEL","CA",95608,"(916) 944-0706"
"244",343601750,"SACRAMENTO","PUBLIC","SACRAMENTO","CHARLES E. MACK PRESCHOOL",72,72,100,0,0,0,0,0,0,72,100,72,100,72,100,72,100,72,100,72,100,"Y",0,72,"Licensed","CHARLES E. MACK PRESCHOOL","4701 BROOKFIELD DRIVE","SACRAMENTO","CA",95823,"(916) 422-1566"
"245",343601779,"SACRAMENTO","HEAD START","NORTH HIGHLANDS","SETA - HILLSDALE AVENUE HEAD START",98,96,98,2,2,0,0,0,0,96,98,96,98,98,100,98,100,98,100,98,100,"Y",0,80,"Licensed","SETA - HILLSDALE AVENUE HEAD START","5665 HILLSDALE BLVD.","NORTH HIGHLANDS","CA",95842,"(916) 263-1031"
"246",343601803,"SACRAMENTO","PUBLIC","ANTELOPE","NORTH COUNTRY STATE PRESCHOOL",35,28,80,6,17,0,0,1,3,33,94,35,100,33,94,35,100,34,97,33,94,"Y",0.0285714285714286,72,"Licensed","NORTH COUNTRY STATE PRESCHOOL","3901 LITTLE ROCK DR","ANTELOPE","CA",95843,"(916) 332-5185"
"247",343601817,"SACRAMENTO","PUBLIC","SACRAMENTO","CASTORI STATE PRESCHOOL",61,57,93,3,5,0,0,1,2,57,93,60,98,60,98,60,98,60,98,60,98,"Y",0.0163934426229508,45,"Licensed","CASTORI STATE PRESCHOOL","1801 SOUTH AVE","SACRAMENTO","CA",95838,"(916) 263-8355"
"248",343601824,"SACRAMENTO","HEAD START","SACRAMENTO","JAMES MARSHALL STATE PRESCHOOL",44,43,98,1,2,0,0,0,0,43,98,44,100,44,100,44,100,44,100,44,100,"Y",0,24,"Licensed","JAMES MARSHALL STATE PRESCHOOL","9525 GOETHE","SACRAMENTO","CA",95827,"(916) 264-4210"
"249",343602289,"SACRAMENTO","HEAD START","SACRAMENTO","ENCINA HEAD START STATE PRESCHOOL",45,44,98,0,0,0,0,1,2,45,100,45,100,45,100,45,100,45,100,44,98,"Y",0.0222222222222222,24,"Licensed","ENCINA HEAD START STATE PRESCHOOL","1400 BELL ST","SACRAMENTO","CA",95825,"(916) 971-7375"
"250",343602290,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","GRAND OAKS HEAD START STATE PRESCHOOL",32,32,100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,32,100,"Y",0,24,"Licensed","GRAND OAKS HEAD START STATE PRESCHOOL","7901 ROSSWOOD DR","CITRUS HEIGHTS","CA",95621,"(916) 971-7375"
"251",343602532,"SACRAMENTO","PUBLIC","GALT","FAIRSITE PRESCHOOL",116,109,94,4,3,0,0,3,3,112,97,112,97,113,97,113,97,111,96,113,97,"Y",0.0258620689655172,144,"Licensed","FAIRSITE PRESCHOOL","902 CAROLINE AVENUE","GALT","CA",95632,"(209) 745-2506"
"252",343602566,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE FRIENDS PRE-SCHOOL & DAY CARE",25,25,100,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,25,100,"Y",0,60,"Licensed","LITTLE FRIENDS PRE-SCHOOL & DAY CARE","7520 STOCKTON BLVD","SACRAMENTO","CA",95823,"(916) 504-3383"
"253",343602581,"SACRAMENTO","PRIVATE","ANTELOPE","ANTELOPE CHRISTIAN ACADEMY PRESCHOOL",44,43,98,0,0,0,0,1,2,43,98,43,98,43,98,43,98,43,98,43,98,"Y",0.0227272727272727,90,"Licensed","ANTELOPE CHRISTIAN ACADEMY PRESCHOOL","4533 ANTELOPE ROAD","ANTELOPE","CA",95843,"(916) 722-6169"
"254",343602991,"SACRAMENTO","PRIVATE","FOLSOM","KINDERCARE LEARNING CENTER LEXINGTON",65,61,94,4,6,0,0,0,0,61,94,64,98,63,97,65,100,64,98,64,98,"Y",0,72,"Licensed","KINDERCARE LEARNING CENTER - LEXINGTON (PS)","295 S. LEXINGTON DRIVE","FOLSOM","CA",95630,"(916) 983-6169"
"255",343603022,"SACRAMENTO","PRIVATE","SACRAMENTO","KINDERCARE LEARNING CENTER VINTAGE PARK",39,21,54,18,46,0,0,0,0,25,64,28,72,31,79,32,82,21,54,30,77,"Y",0,72,"Licensed","KINDERCARE LEARNING CENTER - VINTAGE PARK (PS)","8887 VINTAGE PARK","SACRAMENTO","CA",95828,"(916) 682-1111"
"256",343603314,"SACRAMENTO","HEAD START","SACRAMENTO","COLLIS P. HUNTINGTON PRESCHOOL",83,76,92,4,5,1,1,2,2,81,98,81,98,81,98,79,95,80,96,81,98,"Y",0.0240963855421687,24,"Licensed","COLLIS P. HUNTINGTON HEAD START","5917 26TH STREET","SACRAMENTO","CA",95822,"(916) 433-5437"
"257",343603454,"SACRAMENTO","PUBLIC","SACRAMENTO","BANNON CREEK CDC - STATE PRESCHOOL",23,11,48,12,52,0,0,0,0,17,74,22,96,23,100,23,100,18,78,22,96,"Y",0,60,"Licensed","BANNON CREEK CDC - STATE PRESCHOOL","2775 MILLCREEK DRIVE","SACRAMENTO","CA",95833,"(916) 923-2184"
"258",343603476,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - NORTHVIEW HEAD START",68,68,100,0,0,0,0,0,0,68,100,68,100,68,100,68,100,68,100,68,100,"Y",0,87,"Licensed","SETA - NORTHVIEW HEAD START","2401 NORTHVIEW AVENUE","SACRAMENTO","CA",95833,"(916) 563-5374"
"259",343603513,"SACRAMENTO","PRIVATE","SACRAMENTO","MERRYHILL SCHOOL-CALVINE",89,82,92,7,8,0,0,0,0,82,92,88,99,89,100,89,100,89,100,89,100,"Y",0,120,"Licensed","MERRYHILL SCHOOL-CALVINE","9036 CALVINE ROAD","SACRAMENTO","CA",95829,"(916) 689-7322"
"260",343603577,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE TREASURES CHILD CARE",15,15,100,0,0,0,0,0,0,15,100,15,100,15,100,15,100,15,100,15,100,"Y",0,40,"Licensed","LITTLE TREASURES CHILD CARE","8144 FLORIN ROAD","SACRAMENTO","CA",95828,"(916) 379-9510"
"261",343603671,"SACRAMENTO","HEAD START","MATHER","SETA - MATHER HEAD START",69,69,100,0,0,0,0,0,0,69,100,69,100,69,100,69,100,69,100,69,100,"Y",0,75,"Licensed","SETA - MATHER HEAD START","10546 PETER A. MCQUEN RD.","MATHER","CA",95655,"(916) 563-5057"
"262",343604060,"SACRAMENTO","PRIVATE","FOLSOM","JOY OF CHILDREN, THE",52,44,85,4,8,0,0,4,8,44,85,44,85,49,94,46,88,45,87,52,100,"Y",0.0769230769230769,45,"Licensed","JOY OF CHILDREN","412 NATOMA STREET","FOLSOM","CA",95630,"(916) 608-9277"
"263",343604126,"SACRAMENTO","PUBLIC","SACRAMENTO","WASHINGTON, PRESCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,24,"Licensed","WASHINGTON","520 18TH STREET","SACRAMENTO","CA",95814,"(916) 264-4186"
"264",343604172,"SACRAMENTO","PUBLIC","SACRAMENTO","AMERICAN RIVER COLLEGE CHILDREN'S CENTER",148,128,86,5,3,3,2,12,8,135,91,138,93,137,93,136,92,138,93,134,91,"Y",0.0810810810810811,87,"Licensed","AMERICAN RIVER COLLEGE CHILDRENS CENTER","4700 COLLEGE OAK DRIVE","SACRAMENTO","CA",95841,"(916) 484-8651"
"265",343604193,"SACRAMENTO","HEAD START","GALT","SETA - GALT HEAD START",101,101,100,0,0,0,0,0,0,101,100,101,100,101,100,101,100,101,100,101,100,"Y",0,60,"Licensed","SETA - GALT HEAD START","615 2ND ST.","GALT","CA",95632,"(209) 745-8370"
"266",343604194,"SACRAMENTO","HEAD START","WALNUT GROVE","SETA - WALNUT GROVE HEAD START",11,11,100,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,11,100,"Y",0,40,"Licensed","SETA - WALNUT GROVE HEAD START","14273 RIVER ROAD","WALNUT GROVE","CA",95690,"(916) 776-4939"
"267",343604338,"SACRAMENTO","PRIVATE","ELK GROVE","PEACE PRESCHOOL",23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,"Y",0,33,"Licensed","PEACE PRESCHOOL","9145 FRANKLIN BLVD.","ELK GROVE","CA",95758,"(916) 684-2836"
"268",343604339,"SACRAMENTO","PRIVATE","ELK GROVE","FIRST BAPTIST CHURCH PRESCHOOL",155,144,93,0,0,0,0,11,7,150,97,146,94,149,96,151,97,146,94,149,96,"Y",0.0709677419354839,140,"Licensed","FIRST BAPTIST CHURCH PRESCHOOL","8939 E. STOCKTON BLVD.","ELK GROVE","CA",95624,"(916) 685-4821"
"269",343604550,"SACRAMENTO","HEAD START","SACRAMENTO","SKILLS CHILDREN'S CENTER",48,48,100,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,48,100,"Y",0,50,"Licensed","SKILLS CHILDRENS CENTER","5451 LEMON HILL AVE.","SACRAMENTO","CA",95824,"(916) 433-2655"
"270",343604659,"SACRAMENTO","PRIVATE","ELK GROVE","MONTESSORI COUNTRY ACADEMY",68,64,94,2,3,0,0,2,3,64,94,64,94,64,94,64,94,64,94,64,94,"Y",0.0294117647058824,80,"Licensed","MONTESSORI COUNTRY ACADEMY","8930 SIERRA STREET","ELK GROVE","CA",95624,"(916) 686-5800"
"271",343604683,"SACRAMENTO","PRIVATE","SACRAMENTO","LITTLE BLOSSOM MONTESSORI SCHOOL",43,34,79,9,21,0,0,0,0,39,91,41,95,43,100,43,100,41,95,42,98,"Y",0,60,"Licensed","LITTLE BLOSSOM MONTESSORI SCHOOL","5700 SOUTH LAND PARK DRIVE","SACRAMENTO","CA",95822,"(916) 683-1460"
"272",343604712,"SACRAMENTO","PRIVATE","ORANGEVALE","SMALL WONDERS CHRISTIAN",54,41,76,5,9,0,0,8,15,46,85,47,87,46,85,47,87,45,83,43,80,"Y",0.148148148148148,60,"Licensed","SMALL WONDERS CHRISTIAN","6800 MAIN AVE.","ORANGEVALE","CA",95662,"(916) 988-0998"
"273",343604771,"SACRAMENTO","HEAD START","NORTH HIGHLANDS","SETA - FREEDOM PARK EARLY LEARNING CENTER",42,42,100,0,0,0,0,0,0,42,100,42,100,42,100,42,100,42,100,42,100,"Y",0,100,"Licensed","SETA - FREEDOM PARK EARLY LEARNING CENTER","6015 WATT AVENUE #5","NORTH HIGHLANDS","CA",95660,"(916) 563-5123"
"274",343604860,"SACRAMENTO","PRIVATE","FOLSOM","KIDS KOUNT AT THE GATHERING PLACE",22,19,86,1,5,0,0,2,9,20,91,20,91,19,86,21,95,20,91,20,91,"Y",0.0909090909090909,120,"Licensed","KIDS KOUNT AT THE GATHERING PLACE","330 PLAZA DRIVE","FOLSOM","CA",95630,"(916) 353-0243"
"275",343604891,"SACRAMENTO","PRIVATE","SACRAMENTO","LAND PARK INFANT CENTER AND PRESCHOOL",34,34,100,0,0,0,0,0,0,34,100,34,100,34,100,34,100,34,100,34,100,"Y",0,42,"Licensed","LAND PARK INFANT CENTER AND PRESCHOOL","5250 RIVERSIDE BLVD.","SACRAMENTO","CA",95822,"(916) 441-6364"
"276",343604911,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - JOB CORPS HEAD START",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,20,"Licensed","SETA - JOB CORPS HEAD START","3100 MEADOWVIEW ROAD","SACRAMENTO","CA",95832,"(916) 427-4010"
"277",343604912,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - ILLA COLLIN EARLY LEARNING CENTER",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,19,100,"Y",0,20,"Licensed","SETA - ILLA COLLIN EARLY LEARNING CENTER","3530 41ST AVENUE","SACRAMENTO","CA",95824,"(916) 263-1319"
"278",343604948,"SACRAMENTO","PRIVATE","ELK GROVE","CHILDTIME CHILDREN'S CENTER",34,28,82,6,18,0,0,0,0,29,85,33,97,32,94,33,97,33,97,31,91,"Y",0,95,"Licensed","CHILDTIME CHILDRENS CENTER","7901 LAGUNA BLVD.","ELK GROVE","CA",95758,"(916) 691-3800"
"279",343604980,"SACRAMENTO","HEAD START","SACRAMENTO","BOWLING GREEN CHACON PRESCHOOL",43,42,98,0,0,0,0,1,2,42,98,42,98,42,98,42,98,42,98,42,98,"Y",0.0232558139534884,24,"Licensed","BOWLING GREEN CHACON PRESCHOOL","6807 FRANKLIN BLVD.","SACRAMENTO","CA",95823,"(916) 433-5598"
"280",343605201,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - KENNEDY ESTATES",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,19,100,"Y",0,20,"Licensed","SETA - KENNEDY ESTATES","6501 ELDERCREEK","SACRAMENTO","CA",95824,"(916) 227-3003"
"281",343605276,"SACRAMENTO","PUBLIC","SACRAMENTO","BABCOCK STATE PRESCHOOL",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,24,"Licensed","BABCOCK STATE PRESCHOOL","2400 COMORANT","SACRAMENTO","CA",95815,"(916) 263-8322"
"282",343605503,"SACRAMENTO","HEAD START","SACRAMENTO","WOODBINE WRAP",24,23,96,0,0,0,0,1,4,23,96,24,100,24,100,23,96,24,100,23,96,"Y",0.0416666666666667,24,"Licensed","WOODBINE CHILDRENS CENTER","2500 52ND AVENUE","SACRAMENTO","CA",95822,"(916) 433-5318"
"283",343605614,"SACRAMENTO","PRIVATE","SACRAMENTO","CHILDTIME CHILDREN'S CENTER",42,40,95,2,5,0,0,0,0,40,95,40,95,42,100,42,100,40,95,42,100,"Y",0,96,"Licensed","CHILDTIME CHILDRENS CENTER","2555 MILLCREEK DRIVE","SACRAMENTO","CA",95833,"(916) 648-1061"
"284",343605672,"SACRAMENTO","PRIVATE","CARMICHAEL","APPLE A DAY PRESCHOOL & INFANT CENTER",35,35,100,0,0,0,0,0,0,35,100,35,100,35,100,35,100,35,100,35,100,"Y",0,36,"Licensed","APPLE A DAY PRESCHOOL & INFANT CENTER","5013 EL CAMINO AVENUE","CARMICHAEL","CA",95608,"(916) 481-5400"
"285",343605707,"SACRAMENTO","HEAD START","SACRAMENTO","ISADOR COHEN PRESCHOOL",30,26,87,4,13,0,0,0,0,29,97,29,97,30,100,28,93,30,100,30,100,"Y",0,24,"Licensed","ISADOR COHEN PRESCHOOL","9025 SALMON FALLS DRIVE","SACRAMENTO","CA",95826,"(916) 228-5840"
"286",343605727,"SACRAMENTO","PRIVATE","SACRAMENTO","B.J. JORDAN CHILD CARE-NATOMAS PRESCHOOL",22,22,100,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,22,100,"Y",0,32,"Licensed","B.J. JORDAN CHILD CARE-NATOMAS PRESCHOOL","2800 STONECREEK","SACRAMENTO","CA",95833,"(916) 344-6259"
"287",343605736,"SACRAMENTO","HEAD START","SACRAMENTO","COTTAGE STATE PRESCHOOL",31,31,100,0,0,0,0,0,0,31,100,31,100,31,100,31,100,31,100,31,100,"Y",0,26,"Licensed","COTTAGE STATE PRESCHOOL","2221 MORSE AVENUE","SACRAMENTO","CA",95825,"(916) 575-2306"
"288",343605816,"SACRAMENTO","HEAD START","SACRAMENTO","BEAR FLAG WRAP",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,24,"Licensed","BEAR FLAG CHILDRENS CENTER","6620 GLORIA DRIVE","SACRAMENTO","CA",95831,"(916) 433-2747"
"289",343605844,"SACRAMENTO","PUBLIC","SACRAMENTO","NORTHWOOD CHILD DEVELOPMENT CENTER",56,56,100,0,0,0,0,0,0,56,100,56,100,56,100,56,100,56,100,56,100,"Y",0,72,"Licensed","NORTHWOOD CHILD DEVELOPMENT CENTER","2630 TAFT STREET","SACRAMENTO","CA",95815,"(916) 263-8433"
"290",343605845,"SACRAMENTO","PUBLIC","FOLSOM","THEODORE JUDAH",23,22,96,0,0,0,0,1,4,22,96,22,96,22,96,22,96,22,96,22,96,"Y",0.0434782608695652,30,"Licensed","THEODORE JUDAH","101 DEAN WAY ROOM #19","FOLSOM","CA",95630,"(916) 983-1075"
"291",343606272,"SACRAMENTO","HEAD START","SACRAMENTO","SETA - CROSSROADS HEAD START",63,62,98,1,2,0,0,0,0,62,98,62,98,62,98,62,98,62,98,62,98,"Y",0,50,"Licensed","SETA - CROSSROADS HEAD START","7322 FLORIN WOODS DRIVE","SACRAMENTO","CA",95823,"(916) 262-0911"
"292",343606947,"SACRAMENTO","HEAD START","SACRAMENTO","HIRAM JOHNSON CENTER",73,69,95,3,4,0,0,1,1,70,96,71,97,71,97,72,99,72,99,72,99,"Y",0.0136986301369863,73,"Licensed","HIRAM JOHNSON CENTER","3535 65TH STREET","SACRAMENTO","CA",95820,"(916) 264-4210"
"293",343606948,"SACRAMENTO","HEAD START","SACRAMENTO","MARK TWAIN PRESCHOOL",44,42,95,2,5,0,0,0,0,43,98,43,98,44,100,43,98,44,100,44,100,"Y",0,24,"Licensed","MARK TWAIN PRESCHOOL","4914 58TH STREET","SACRAMENTO","CA",95820,"(916) 264-4210"
"294",343606949,"SACRAMENTO","HEAD START","SACRAMENTO","JOHN CABRILLO PRESCHOOL",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"Y",0,24,"Licensed","JOHN CABRILLO PRESCHOOL","1141 SEAMAS","SACRAMENTO","CA",95822,"(916) 264-4210"
"295",343606952,"SACRAMENTO","PRIVATE","SACRAMENTO","ANGEL'S NEST PRESCHOOL",41,22,54,18,44,0,0,1,2,27,66,29,71,30,73,30,73,24,59,29,71,"Y",0.024390243902439,60,"Licensed","ANGELS NEST PRESCHOOL","475 FLORIN ROAD","SACRAMENTO","CA",95831,"(916) 428-4651"
"296",343606977,"SACRAMENTO","PUBLIC","SACRAMENTO","STRAUCH CHILD DEVELOPMENT CENTER",64,63,98,1,2,0,0,0,0,63,98,64,100,64,100,64,100,64,100,64,100,"Y",0,60,"Licensed","STRAUCH CHILD DEVELOPMENT CENTER","3141 NORTHSTEAD DR.","SACRAMENTO","CA",95833,"(916) 263-8477"
"297",343606979,"SACRAMENTO","PRIVATE","RIO LINDA","B.J. JORDAN CHILD CARE-DRY CREEK",48,45,94,0,0,0,0,3,6,45,94,45,94,45,94,45,94,45,94,45,94,"Y",0.0625,30,"Licensed","B.J. JORDAN CHILD CARE-DRY CREEK","1230 G STREET","RIO LINDA","CA",95673,"(916) 679-3468"
"298",343607049,"SACRAMENTO","PRIVATE","CARMICHAEL","STORYBOOK COTTAGE",41,29,71,9,22,0,0,3,7,31,76,32,78,30,73,32,78,30,73,29,71,"Y",0.0731707317073171,80,"Licensed/Pending Increase","STORYBOOK COTTAGE","7231 LINCOLN AVE.","CARMICHAEL","CA",95608,"(916) 944-8992"
"299",343607290,"SACRAMENTO","PUBLIC","SACRAMENTO","COSUMNES RIVER COLLEGE CHILD DEVELOPMENT CENTER",50,50,100,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,50,100,"Y",0,96,"Licensed","COSUMNES RIVER COLLEGE CHILD DEVELOPMENT CENTER","8401 CENTER PARKWAY","SACRAMENTO","CA",95823,"(916) 691-7380"
"300",343607712,"SACRAMENTO","PRIVATE","FOLSOM","KINDERCARE LEARNING CENTER NATOMA PRESCHOOL",32,24,75,5,16,0,0,3,9,26,81,29,91,26,81,29,91,28,88,25,78,"Y",0.09375,70,"Licensed","KINDERCARE LEARNING CENTER - NATOMA (PRESCHOOL)","420 NATOMA STATION DR.","FOLSOM","CA",95630,"(916) 353-0687"
"301",343607751,"SACRAMENTO","PRIVATE","NORTH HIGHLANDS","CALIFORNIA FAMILY LEARNING CENTER",51,41,80,6,12,0,0,4,8,43,84,47,92,47,92,47,92,45,88,47,92,"Y",0.0784313725490196,109,"Licensed","CALIFORNIA FAMILY LEARNING CENTER","6331 WATT AVENUE","NORTH HIGHLANDS","CA",95660,"(916) 334-3800"
"302",343607946,"SACRAMENTO","HEAD START","SACRAMENTO","ABRAHAM LINCOLN PRESCHOOL",24,22,92,1,4,1,4,0,0,22,92,22,92,22,92,22,92,22,92,22,92,"Y",0,25,"Licensed","ABRAHAM LINCOLN PRESCHOOL","3324 GLENMOORE DRIVE","SACRAMENTO","CA",95827,"(916) 228-5867"
"303",343607981,"SACRAMENTO","PRIVATE","SACRAMENTO","CIRCLE OF FRIENDS CHLDCARE CENTER",14,13,93,1,7,0,0,0,0,13,93,14,100,14,100,14,100,14,100,14,100,"Y",0,28,"Licensed","CIRCLE OF FRIENDS CHILD CARE CENTER","3708 MARCONI AVE.","SACRAMENTO","CA",95821,"(916) 972-9200"
"304",343608074,"SACRAMENTO","PRIVATE","SACRAMENTO","EARLY CHILDHOOD ED. CTR OF SAC. COUNTRY DAY SCHOOL",14,14,100,0,0,0,0,0,0,14,100,14,100,14,100,14,100,14,100,14,100,"Y",0,24,"Licensed","EARLY CHILDHOOD ED. CTR OF SAC. COUNTRY DAY SCHOOL","2636 LATHAM DR.","SACRAMENTO","CA",95864,"(916) 481-8811"
"305",343608246,"SACRAMENTO","PRIVATE","FOLSOM","SUNDANCE MONTESSORI",44,42,95,0,0,0,0,2,5,42,95,42,95,42,95,42,95,42,95,42,95,"Y",0.0454545454545455,45,"Licensed","SUNDANCE MONTESSORI","216 NATOMA STREET","FOLSOM","CA",95630,"(916) 985-6034"
"306",343608368,"SACRAMENTO","PRIVATE","SACRAMENTO","BEANSTALK-RIDGEPOINT STATE PRESCHOOL",48,45,94,0,0,0,0,3,6,45,94,45,94,45,94,45,94,45,94,45,94,"Y",0.0625,30,"Licensed","BEANSTALK-RIDGEPOINT STATE PRESCHOOL","4680 MONUMENT DR.","SACRAMENTO","CA",95842,"(916) 332-9908"
"307",343608394,"SACRAMENTO","PRIVATE","ELK GROVE","GOLDEN VALLEY ACADEMY",46,42,91,4,9,0,0,0,0,43,93,45,98,46,100,46,100,46,100,46,100,"Y",0,68,"Licensed","GOLDEN VALLEY ACADEMY","7725 SHELDON ROAD","ELK GROVE","CA",95758,"(916) 689-8823"
"308",343608841,"SACRAMENTO","PRIVATE","ANTELOPE","SOMETHING EXTRA PRESCHOOL & CHILDCARE",41,40,98,0,0,1,2,0,0,40,98,40,98,40,98,40,98,40,98,40,98,"Y",0,73,"Licensed","SOMETHING EXTRA PRESCHOOL & CHILDCARE","7916 AZTEC WAY","ANTELOPE","CA",95843,"(916) 348-0712"
"309",343608870,"SACRAMENTO","PRIVATE","SACRAMENTO","BEANSTALK-CREST DRIVE PRESCHOOL",47,46,98,0,0,0,0,1,2,46,98,46,98,46,98,46,98,46,98,46,98,"Y",0.0212765957446809,30,"Licensed","BEANSTALK-CREST DRIVE PRESCHOOL","4700 CREST DR.","SACRAMENTO","CA",95834,"(916) 419-8331"
"310",343608969,"SACRAMENTO","HEAD START","CARMICHAEL","RALPH RICHARDSON PRESCHOOL",52,48,92,1,2,0,0,3,6,49,94,49,94,49,94,49,94,50,96,50,96,"Y",0.0576923076923077,50,"Licensed","RALPH RICHARDSON PRESCHOOL","4848 COTTAGE WAY","CARMICHAEL","CA",95608,"(916) 971-7411"
"311",343609340,"SACRAMENTO","PRIVATE","SACRAMENTO","TREEHOUSE LEARNING CENTER-ELSIE",25,21,84,4,16,0,0,0,0,22,88,25,100,24,96,23,92,24,96,23,92,"Y",0,75,"Licensed","TREEHOUSE LEARNING CENTER-ELSIE","7610 ELSIE AVE.","SACRAMENTO","CA",95828,"(916) 689-8889"
"312",343609470,"SACRAMENTO","HEAD START","SACRAMENTO","GOLDEN EMPIRE PRESCHOOL",24,23,96,1,4,0,0,0,0,23,96,23,96,24,100,24,100,23,96,24,100,"Y",0,24,"Licensed","GOLDEN EMPIRE PRESCHOOL","9045 CANBERRA DR.","SACRAMENTO","CA",95826,"(916) 228-5890"
"313",343609684,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","PLAYHOUSE PRESCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,15,"Licensed","PLAYHOUSE PRESCHOOL","2001 55TH ST","SACRAMENTO","CA",95817,"(916) 455-6288"
"314",343609927,"SACRAMENTO","PUBLIC","SACRAMENTO","HERMAN LEIMBACH ELEMENTARY SCHOOL",68,67,99,0,0,0,0,1,1,68,100,68,100,67,99,68,100,68,100,68,100,"Y",0.0147058823529412,48,"Licensed","HERMAN LEIMBACH ELEMENTARY SCHOOL","8101 GRANDSTAFF DR.","SACRAMENTO","CA",95823,"(916) 689-2120"
"315",343609946,"SACRAMENTO","PRIVATE","ELK GROVE","ELK GROVE MONTESSORI SCHOOL",60,50,83,6,10,1,2,3,5,53,88,59,98,59,98,59,98,57,95,52,87,"Y",0.05,103,"Licensed","ELK GROVE MONTESSORI SCHOOL","8842 WILLIAMSON DR.","ELK GROVE","CA",95624,"(916) 685-6540"
