"","FacNum","County","Type","City.x","Name.x","Total","VacTot","VacPct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HepBTot","HepBPct","VariTot","VariPct","ReportYN","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone","lon","lat"
"226",340317920,"SACRAMENTO","HEAD START","SACRAMENTO","H.W. HARKNESS PRESCHOOL",24,"20",83,4,17,0,0,0,0,24,100,24,100,24,100,20,83,24,100,24,100,"'Y'",0,24,"Licensed","H.W. HARKNESS PRESCHOOL","2147 54TH AVENUE","SACRAMENTO","CA",95822,"(916) 433-5045",-121.4885424,38.5029887
"227",340317922,"SACRAMENTO","HEAD START","SACRAMENTO","JEDEDIAH SMITH PRESCHOOL",25,"25",100,0,0,0,0,0,0,25,100,25,100,25,100,25,100,25,100,25,100,"'Y'",0,60,"Licensed","LEATAATA FLOYD PRESCHOOL","401 MCCLATCHY WAY","SACRAMENTO","CA",95818,"(916) 718-7097",-121.5134627,38.562701
"228",340317924,"SACRAMENTO","HEAD START","SACRAMENTO","JOHN BIDWELL PRESCHOOL",71,"68",96,3,4,0,0,1,1,71,100,71,100,70,99,69,97,71,100,70,99,"'Y'",0.0140845070422535,50,"Licensed","JOHN BIDWELL PRESCHOOL","1730 65TH AVENUE","SACRAMENTO","CA",95822,"(916) 433-5451",-121.4972415,38.4924926
"229",340317930,"SACRAMENTO","HEAD START","SACRAMENTO","OAK RIDGE PRESCHOOL",41,"40",98,1,2,0,0,0,0,41,100,41,100,41,100,41,100,40,98,41,100,"'Y'",0,24,"Licensed","OAK RIDGE PRESCHOOL","4501 MARTIN LUTHER KING JR.","SACRAMENTO","CA",95820,"(916) 264-4210",-121.4630608,38.5340251
"230",340317932,"SACRAMENTO","HEAD START","SACRAMENTO","SUSAN B ANTHONY PRESCHOOL",45,"41",91,4,9,0,0,1,2,42,93,44,98,43,96,41,91,44,98,44,98,"'Y'",0.0222222222222222,47,"Licensed","SUSAN B. ANTHONY PRESCHOOL","7864 DETROIT","SACRAMENTO","CA",95832,"(916) 399-5266",-121.4676601,38.4721877
"231",340317936,"SACRAMENTO","PUBLIC","SACRAMENTO","WILLIAM LAND PRESCHOOL",43,"43",100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,43,100,"'Y'",0,24,"Licensed","WILLIAM LAND PRESCHOOL","2120 12 STREET","SACRAMENTO","CA",95818,"(916) 264-4169",-121.4966844,38.5668442
"232",340317938,"SACRAMENTO","PUBLIC","SACRAMENTO","A.M. WINN PRESCHOOL",45,"44",98,1,2,0,0,0,0,45,100,45,100,45,100,45,100,44,98,45,100,"'Y'",0,24,"Licensed","A.M. WINN PRESCHOOL","3351 EXPLORER DR","SACRAMENTO","CA",95827,"(916) 228-5883",-121.3240069,38.5650483
"233",340317944,"SACRAMENTO","HEAD START","SACRAMENTO","EDWARD KEMBLE PRESCHOOL",59,"52",88,7,12,0,0,0,0,59,100,58,98,58,98,52,88,58,98,59,100,"'Y'",0,48,"Licensed","EDWARD KEMBLE PRESCHOOL","7495 29TH STREET","SACRAMENTO","CA",95822,"(916) 399-5028",-121.4741008,38.4873815
"234",340317946,"SACRAMENTO","HEAD START","SACRAMENTO","EARL WARREN PRESCHOOL",85,"80",94,5,6,0,0,0,0,81,95,81,95,81,95,81,95,80,94,80,94,"'Y'",0,48,"Licensed","EARL WARREN PRESCHOOL","5420 LOWELL STREET","SACRAMENTO","CA",95820,"(916) 382-5934",-121.4172168,38.5263975
"235",340317948,"SACRAMENTO","HEAD START","SACRAMENTO","ETHEL PHILLIPS SCHOOL",39,"39",100,0,0,0,0,0,0,39,100,39,100,39,100,39,100,39,100,39,100,"'Y'",0,50,"Licensed","ETHEL PHILLIPS PRESCHOOL","2930 21ST AVENUE","SACRAMENTO","CA",95820,"(916) 277-6780",-121.4769554,38.5333378
"236",340317954,"SACRAMENTO","HEAD START","SACRAMENTO","FRUITRIDGE PRESCHOOL",41,"39",95,2,5,0,0,0,0,40,98,41,100,41,100,41,100,40,98,41,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",340318058,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","SUNRISE HEAD START +ACY- STATE PRESCHOOL",81,"81",100,0,0,1,1,2,2,80,99,80,99,80,99,80,99,80,99,81,100,"'Y'",0.0246913580246914,77,"Licensed","SUNRISE STATE PRESCHOOL","7322 SUNRISE BLVD.","CITRUS HEIGHTS","CA",95610,"(916) 971-5220",-121.2713814,38.6998505
"238",340318126,"SACRAMENTO","PUBLIC","SACRAMENTO","PRAIRIE ELEMENTARY",120,"120",100,0,0,0,0,1,1,119,99,119,99,119,99,119,99,119,99,119,99,"'Y'",0.00833333333333333,118,"Licensed","PRAIRIE ELEMENTARY","5251 VALLEY HI DRIVE","SACRAMENTO","CA",95823,"(916) 399-1050",-121.4406954,38.4669475
"239",340318128,"SACRAMENTO","PUBLIC","SACRAMENTO","FLORIN ELEMENTARY SCHOOL",88,"86",98,2,2,0,0,2,2,84,95,84,95,86,98,86,98,86,98,86,98,"'Y'",0.0227272727272727,48,"Licensed","FLORIN ELEMENTARY SCHOOL","7300 KARA DRIVE","SACRAMENTO","CA",95828,"(916) 383-0530",-121.4049867,38.4922095
"240",340318286,"SACRAMENTO","PRIVATE","SACRAMENTO","GOOD NEIGHBORS",39,"33",85,6,15,0,0,0,0,37,95,39,100,37,95,39,100,39,100,33,85,"'Y'",0,48,"Licensed","GOOD NEIGHBORS","3700 KNIGHTLINGER","SACRAMENTO","CA",95838,"(916) 649-6966",-121.449915,38.635027
"241",340318294,"SACRAMENTO","PUBLIC","SACRAMENTO","SMYTHE STATE PRESCHOOL",42,"41",98,1,2,0,0,0,0,41,98,41,98,41,98,41,98,41,98,41,98,"'Y'",0,56,"Licensed","SMYTHE STATE PRESCHOOL","2781 NORTHGATE BLVD.","SACRAMENTO","CA",95833,"(916) 263-8466",-121.4761817,38.615228
"242",340318296,"SACRAMENTO","PUBLIC","SACRAMENTO","HAGGINWOOD STATE PRESCHOOL",34,"32",94,2,6,0,0,0,0,32,94,32,94,32,94,32,94,32,94,32,94,"'Y'",0,22,"Licensed","HAGGINWOOD STATE PRESCHOOL","1418 PALO VERDE AVENUE","SACRAMENTO","CA",95815,"(916) 263-8366",-121.4335363,38.6224825
"243",340318372,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","CORDOVA MEADOWS ELEMENTARY SCHOOL",48,"48",100,0,0,0,0,2,4,48,100,48,100,48,100,48,100,48,100,46,96,"'Y'",0.0416666666666667,30,"Licensed","CORDOVA MEADOWS ELEMENTARY SCHOOL","2550 LA LOMA DRIVE","RANCHO CORDOVA","CA",95670,"(916) 363-3818",-121.3160209,38.5894292
"244",340318374,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","CORDOVA VILLA ELEMENTARY SCHOOL",38,"38",100,0,0,0,0,1,3,37,97,37,97,37,97,38,100,37,97,37,97,"'Y'",0.0263157894736842,22,"Licensed","CORDOVA VILLA ELEMENTARY SCHOOL","10460 REYMOUTH AVENUE","RANCHO CORDOVA","CA",95670,"(916) 366-6181",-121.3007281,38.5783391
"245",340318378,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","WILLIAMSON ELEMENTARY SCHOOL",46,"46",100,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,46,100,"'Y'",0,24,"Licensed","WILLIAMSON ELEMENTARY SCHOOL","2276 BENITA DRIVE","RANCHO CORDOVA","CA",95670,"(916) 635-3369",-121.2846528,38.6122597
"246",340318382,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","RANCHO CORDOVA ELEMENTARY SCHOOL",45,"45",100,0,0,0,0,0,0,45,100,45,100,45,100,45,100,45,100,45,100,"'Y'",0,30,"Licensed","RANCHO CORDOVA ELEMENTARY SCHOOL","2560 CHASSELLA WAY","RANCHO CORDOVA","CA",95670,"(916) 355-1109",-121.294225,38.599474
"247",340319008,"SACRAMENTO","PUBLIC","SACRAMENTO","WOODLAKE STATE PRESCHOOL PORTABLE",27,"27",100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,27,100,"'Y'",0,24,"Licensed","WOODLAKE STATE PRESCHOOL PORTABLE","700 SOUTHGATE ROAD","SACRAMENTO","CA",95815,"(916) 263-8499",-121.4510971,38.6026378
"248",340319034,"SACRAMENTO","HEAD START","SACRAMENTO","NICHOLAS PRESCHOOL",40,"40",100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,"'Y'",0,24,"Licensed","NICHOLAS PRESCHOOL","6601 STEINER DRIVE","SACRAMENTO","CA",95823,"(916) 433-5079",-121.443607,38.5065569
"249",340319040,"SACRAMENTO","HEAD START","SACRAMENTO","JOHN SLOAT PRESCHOOL",24,"24",100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,"'Y'",0,24,"Licensed","JOHN SLOAT PRESCHOOL","7525 CANDLEWOOD WAY","SACRAMENTO","CA",95822,"(916) 433-5054",-121.5000044,38.4846614
"250",340319280,"SACRAMENTO","HEAD START","ELK GROVE","FLORENCE MARKOFER ELEMENTARY",40,"40",100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,"'Y'",0,24,"Licensed","FLORENCE MARKOFER ELEMENTARY","9759 TRALEE WAY","ELK GROVE","CA",95624,"(916) 686-5042",-121.3686388,38.3997805
"251",340319282,"SACRAMENTO","HEAD START","SACRAMENTO","PASADENA HEAD START +ACY- STATE PRESCHOOL",44,"44",100,0,0,0,0,1,2,43,98,43,98,43,98,43,98,43,98,43,98,"'Y'",0.0227272727272727,25,"Licensed","PASADENA STATE PRESCHOOL","4330 PASADENA AVENUE","SACRAMENTO","CA",95821,"(916) 575-2374",-121.363166,38.637265
"252",340319284,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","SKYCREST HEAD START +ACY- STATE PRESCHOOL",44,"44",100,0,0,0,0,0,0,44,100,44,100,44,100,44,100,44,100,44,100,"'Y'",0,24,"Licensed","SKYCREST STATE PRESCHOOL","5641 MARIPOSA AVENUE","CITRUS HEIGHTS","CA",95610,"(916) 867-2103",-121.285438,38.6683863
"253",340319878,"SACRAMENTO","PRIVATE","SACRAMENTO","B.J. JORDAN CHILD CARE PROGRAMS +AC0- JEFFERSON",23,"23",100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,"'Y'",0,25,"Licensed","B.J. JORDAN CHILD CARE PROGRAMS - JEFFERSON","2001 PEBBLEWOOD DRIVE","SACRAMENTO","CA",95833,"(916) 920-8188",-121.507109,38.621583
"254",340319904,"SACRAMENTO","PRIVATE","SACRAMENTO","ALPHABET RANCH",32,"26",81,6,19,0,0,0,0,26,81,32,100,30,94,32,100,32,100,32,100,"'Y'",0,41,"Licensed","ALPHABET RANCH","6224 GARFIELD AVE","SACRAMENTO","CA",95841,"(916) 338-0220",-121.3345205,38.6789863
"255",340320010,"SACRAMENTO","PRIVATE","SACRAMENTO","TOT TOWN CHILD DEVELOPMENT CENTER",46,"41",89,5,11,0,0,0,0,41,89,46,100,46,100,46,100,42,91,46,100,"'Y'",0,75,"Licensed","TOT TOWN CHILD DEVELOPMENT CENTER","2001 10TH STREET","SACRAMENTO","CA",95818,"(916) 443-3156",-121.497983,38.568995
"256",340320032,"SACRAMENTO","PRIVATE","SACRAMENTO","BRADSHAW CHRISTIAN SCHOOL",220,"214",97,6,3,2,1,9,4,215,98,214,97,216,98,214,97,213,97,215,98,"'Y'",0.0409090909090909,239,"Licensed","BRADSHAW CHRISTIAN SCHOOL","8324 BRADSHAW ROAD","SACRAMENTO","CA",95829,"(916) 688-0521",-121.3355801,38.454757
"257",340320034,"SACRAMENTO","PRIVATE","SACRAMENTO","GREAT BEGINNINGS CHILD DEVELOPMENT CNTR",39,"29",74,10,26,0,0,0,0,31,79,36,92,34,87,36,92,34,87,32,82,"'Y'",0,57,"Licensed","GREAT BEGINNINGS CHILD DEVELOPMENT CNTR","2791 24TH STREET","SACRAMENTO","CA",95818,"(916) 456-4642",-121.4832676,38.553828
"258",340320344,"SACRAMENTO","PRIVATE","SACRAMENTO","KELLIS PALS DAY CARE CENTER",16,"14",88,2,13,0,0,0,0,14,88,16,100,16,100,16,100,14,88,16,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",340320500,"SACRAMENTO","PRIVATE","SACRAMENTO","MC KINLEY MONTESSORI SCHOOL+AC0-EAST",26,"26",100,0,0,0,0,1,4,26,100,26,100,25,96,26,100,25,96,26,100,"'Y'",0.0384615384615385,34,"Licensed","MC KINLEY MONTESSORI SCHOOL-EAST","3014 H STREET","SACRAMENTO","CA",95816,"(916) 447-5331",-121.4651129,38.5749593
"260",340320556,"SACRAMENTO","PRIVATE","ELK GROVE","ST. PETERS LUTHERAN SCHOOL",41,"41",100,0,0,0,0,0,0,41,100,41,100,41,100,41,100,41,100,41,100,"'Y'",0,60,"Licensed","ST. PETERS LUTHERAN SCHOOL","8701 ELK GROVE-FLORIN ROAD","ELK GROVE","CA",95624,"(916) 689-3050",-121.3697279,38.4411488
"261",340320714,"SACRAMENTO","PUBLIC","SACRAMENTO","SACRAMENTO CITY COLLEGE CHILD DEVELOPMENT CENTER",60,"58",97,2,3,0,0,3,5,55,92,55,92,55,92,55,92,55,92,55,92,"'Y'",0.05,65,"Licensed","SACRAMENTO CITY COLLEGE CHILD DEVELOPMENT CENTER","3835 FREEPORT BLVD","SACRAMENTO","CA",95822,"(916) 558-2542",-121.4866462,38.5425669
"262",340320736,"SACRAMENTO","PRIVATE","SACRAMENTO","POPPY PATCH+AC0-PHASE II",28,"19",68,9,32,0,0,0,0,22,79,27,96,26,93,28,100,24,86,25,89,"'Y'",0,60,"Licensed","POPPY PATCH-PHASE II","9645 BUTTERFIELD","SACRAMENTO","CA",95827,"(916) 845-6033",-121.3442792,38.5676187
"263",340320930,"SACRAMENTO","HEAD START","CITRUS HEIGHTS","MARIPOSA HEAD START+ACY- STATE PRESCHOOL",46,"44",96,2,4,0,0,6,13,40,87,44,96,44,96,44,96,44,96,44,96,"'Y'",0.130434782608696,24,"Licensed","MARIPOSA HEAD START PRESCHOOL","7940 MARIPOSA AVENUE","CITRUS HEIGHTS","CA",95610,"(916) 971-5212",-121.2805906,38.7100947
"264",340321300,"SACRAMENTO","PUBLIC","GOLD RIVER","GOLD RIVER PRESCHOOL",56,"55",98,1,2,0,0,2,4,54,96,54,96,56,100,55,98,55,98,55,98,"'Y'",0.0357142857142857,48,"Licensed","GOLD RIVER PRESCHOOL","2220 ROARING CAMP DRIVE","RANCHO CORDOVA","CA",95670,"(916) 867-2125",-121.2484486,38.6269753
"265",340321306,"SACRAMENTO","PUBLIC","SACRAMENTO","BILLY MITCHELL PRESCHOOL",42,"41",98,1,2,0,0,0,0,41,98,42,100,42,100,42,100,41,98,42,100,"'Y'",0,50,"Licensed","BILLY MITCHELL PRESCHOOL","4425 LAURELWOOD WAY","SACRAMENTO","CA",95864,"(916) 575-2368",-121.3588903,38.6053175
"266",340321340,"SACRAMENTO","HEAD START","SACRAMENTO","FATHER KEITH B KENNY PRESCHOOL",26,"23",88,3,12,0,0,0,0,26,100,26,100,26,100,23,88,26,100,26,100,"'Y'",0,30,"Licensed","FATHER KEITH B. KENNY PRESCHOOL","3525 MARTIN LUTHER KING BL. #3","SACRAMENTO","CA",95817,"(916) 277-6512",-121.462693,38.542748
"267",340321380,"SACRAMENTO","HEAD START","SACRAMENTO","PETER BURNETT PRESCHOOL",40,"39",98,1,3,0,0,0,0,39,98,39,98,39,98,39,98,39,98,39,98,"'Y'",0,24,"Licensed","PETER BURNETT PRESCHOOL","6032 36TH AVE. RM.#3","SACRAMENTO","CA",95824,"(916) 277-6522",-121.4351008,38.5207871
"268",340321410,"SACRAMENTO","HEAD START","SACRAMENTO","SETA +AC0- NORMA JOHNSON EARLY LEARNING CENTER",34,"33",97,1,3,0,0,0,0,33,97,34,100,34,100,34,100,34,100,34,100,"'Y'",0,48,"Licensed","SETA - NORMA JOHNSON EARLY LEARNING CENTER","3265  NORWOOD AVENUE","SACRAMENTO","CA",95838,"(916) 563-5371",-121.4569479,38.6263709
"269",340321448,"SACRAMENTO","PUBLIC","SACRAMENTO","ROBLA PRESCHOOL",324,"306",94,18,6,0,0,6,2,305,94,312,96,316,98,321,99,314,97,314,97,"'Y'",0.0185185185185185,198,"Licensed","ROBLA PRESCHOOL","4351 PINELL STREET","SACRAMENTO","CA",95838,"(916) 927-0136",-121.4199394,38.6463399
"270",340321500,"SACRAMENTO","HEAD START","SACRAMENTO","DAVID REESE ELEMENTARY",120,"118",98,2,2,0,0,0,0,118,98,120,100,120,100,120,100,120,100,120,100,"'Y'",0,72,"Licensed","DAVID REESE ELEMENTARY","7600 LINDALE DRIVE","SACRAMENTO","CA",95828,"(916) 422-2450",-121.4179368,38.4930648
"271",340321700,"SACRAMENTO","HEAD START","SACRAMENTO","SETA +AC0- FRUITRIDGE COMMUNITY CTR HEADSTART",19,"19",100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,19,100,"'Y'",0,40,"Licensed","SETA - FRUITRIDGE COMMUNITY CTR HEADSTART","5746 FORTIETH ST","SACRAMENTO","CA",95824,"(916) 262-2695",-121.4606677,38.5212996
"272",340321756,"SACRAMENTO","HEAD START","SACRAMENTO","PARKWAY PRESCHOOL",69,"60",87,9,13,0,0,0,0,68,99,69,100,69,100,60,87,69,100,69,100,"'Y'",0,48,"Licensed","PARKWAY PRESCHOOL","4720 FOREST PARKWAY","SACRAMENTO","CA",95823,"(916) 553-4210",-121.4483076,38.4901383
"273",343600077,"SACRAMENTO","HEAD START","SACRAMENTO","CLAYTON B. WIRE PRESCHOOL",43,"43",100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,43,100,"'Y'",0,24,"Licensed","CLAYTON B. WIRE PRESCHOOL","5100 EL PARAISO AVENUE","SACRAMENTO","CA",95824,"(916) 433-5585",-121.4469726,38.5137722
"274",343600372,"SACRAMENTO","PRIVATE","ELK GROVE","MERRYHILL COUNTRY SCHOOL",94,"91",97,3,3,0,0,4,4,93,99,91,97,92,98,93,99,90,96,91,97,"'Y'",0.0425531914893617,116,"Licensed","MERRYHILL SCHOOL-LAGUNA PARK","6613 LAGUNA PARK DRIVE","ELK GROVE","CA",95758,"(916) 684-4044",-121.42711,38.4196307
"275",343600374,"SACRAMENTO","PRIVATE","ANTELOPE","SUNRISE KIDS CLUB +AC0- OAKHILL",38,"37",97,1,3,0,0,4,11,35,92,36,95,35,92,37,97,36,95,34,89,"'Y'",0.105263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",343600517,"SACRAMENTO","HEAD START","CARMICHAEL","GARFIELD STATE PRESCHOOL +ACY- HEAD START",72,"72",100,0,0,0,0,1,1,72,100,72,100,72,100,72,100,72,100,71,99,"'Y'",0.0138888888888889,48,"Licensed","GARFIELD STATE PRESCHOOL & HEAD START","3700 GARFIELD AVENUE","CARMICHAEL","CA",95608,"(916) 575-2349",-121.3371474,38.6331035
"277",343600640,"SACRAMENTO","HEAD START","SACRAMENTO","JOSEPH BONNHEIM PRESCHOOL",43,"39",91,4,9,0,0,0,0,41,95,43,100,43,100,43,100,41,95,43,100,"'Y'",0,24,"Licensed","JOSEPH BONNHEIM","7300 MARIN AVENUE","SACRAMENTO","CA",95820,"(916) 277-6517",-121.417925,38.533147
"278",343600801,"SACRAMENTO","HEAD START","SACRAMENTO","SETA +AC0- LAVERNE STEWART +AC0- HEAD START",13,"13",100,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,13,100,"'Y'",0,20,"Licensed","SETA - LAVERNE STEWART - HEAD START","5545 SKY PARKWAY","SACRAMENTO","CA",95823,"(916) 563-5055",-121.4354467,38.502661
"279",343600826,"SACRAMENTO","PRIVATE","FAIR OAKS","TUTOR TIME",35,"26",74,9,26,0,0,0,0,26,74,32,91,32,91,34,97,33,94,33,94,"'Y'",0,106,"Licensed","TUTOR TIME","4858 SAN JUAN AVE","FAIR OAKS","CA",95628,"(916) 965-3190",-121.2910109,38.6548117
"280",343600858,"SACRAMENTO","PRIVATE","FOLSOM","LA PETITE ACADEMY +AC0- FOLSOM",27,"23",85,4,15,0,0,1,4,22,81,26,96,26,96,26,96,24,89,26,96,"'Y'",0.037037037037037,47,"Licensed","LA PETITE ACADEMY - FOLSOM","410 GLENN DRIVE","FOLSOM","CA",95630,"(916) 983-6137",-121.164744,38.672195
"281",343600871,"SACRAMENTO","PRIVATE","RANCHO CORDOVA","LA PETITE ACADEMY +AC0- RANCHO CORDOVA",46,"46",100,0,0,0,0,5,11,41,89,41,89,41,89,41,89,41,89,41,89,"'Y'",0.108695652173913,76,"Licensed","LA PETITE ACADEMY - RANCHO CORDOVA","11378 COLOMA ROAD","RANCHO CORDOVA","CA",95670,"(916) 638-5423",-121.258804,38.621372
"282",343600873,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","LA PETITE ACADEMY +AC0- CITRUS HEIGHTS",33,"20",61,13,39,0,0,0,0,22,67,27,82,24,73,25,76,26,79,23,70,"'Y'",0,77,"Licensed","LA PETITE ACADEMY - CITRUS HEIGHTS","8008 OLD AUBURN ROAD","CITRUS HEIGHTS","CA",95610,"(916) 723-3094",-121.2666878,38.7056816
"283",343600902,"SACRAMENTO","HEAD START","NORTH HIGHLANDS","SETA +AC0- STRIZEK PARK +AC0- HEAD START",15,"15",100,0,0,0,0,0,0,15,100,15,100,15,100,15,100,15,100,15,100,"'Y'",0,20,"Licensed","SETA - STRIZEK PARK - HEAD START","3829 STEPHEN DR","NORTH HIGHLANDS","CA",95660,"(916) 263-5333",-121.3747094,38.6769825
"284",343600938,"SACRAMENTO","PUBLIC","SACRAMENTO","SAMUEL KENNEDY ELEMENTARY HEAD START",80,"79",99,1,1,0,0,1,1,79,99,78,98,79,99,79,99,79,99,79,99,"'Y'",0.0125,41,"Licensed","SAMUEL KENNEDY ELEMENTARY HEAD START","7037 BRIGGS DRIVE","SACRAMENTO","CA",95828,"(916) 387-8902",-121.4180871,38.4990396
"285",343601083,"SACRAMENTO","PRIVATE","FOLSOM","BRIGHTON SCHOOLS+AC0-FOLSOM",115,"95",83,20,17,0,0,0,0,95,83,98,85,99,86,103,90,95,83,98,85,"'Y'",0,244,"Licensed","BRIGHTON SCHOOLS-FOLSOM","777 LEVY ROAD","FOLSOM","CA",95630,"(916) 353-0777",-121.159395,38.66142
"286",343601111,"SACRAMENTO","PRIVATE","FOLSOM","ACTION DAY LEARNING CENTER",43,"43",100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,43,100,"'Y'",0,47,"Licensed","ACTION DAY LEARNING CENTER","400 STAFFORD STREET","FOLSOM","CA",95630,"(916) 985-0976",-121.1677468,38.6810579
"287",343601121,"SACRAMENTO","PRIVATE","ELK GROVE","RADCLIFFE ACADEMY",21,"21",100,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,21,100,"'Y'",0,39,"Licensed","RADCLIFFE ACADEMY","9271 ELK GROVE BLVD.","ELK GROVE","CA",95624,"(916) 686-1328",-121.354665,38.409464
"288",343601174,"SACRAMENTO","PRIVATE","ORANGEVALE","ACTION DAY LEARNING CENTER",27,"27",100,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,27,100,"'Y'",0,51,"Licensed","ACTION DAY LEARNING CENTER","6822 KENNETH AVENUE","ORANGEVALE","CA",95662,"(916) 988-9689",-121.243844,38.69033
"289",343601205,"SACRAMENTO","PRIVATE","ORANGEVALE","ACTION DAY LEARNING CENTER",19,"19",100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,19,100,"'Y'",0,32,"Licensed","ACTION DAY LEARNING CENTER","9371 ELM AVENUE","ORANGEVALE","CA",95662,"(916) 988-9633",-121.203747,38.6929609
"290",343601230,"SACRAMENTO","PRIVATE","ELK GROVE","LITTLE LONDON MONTESSORI",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'N'",NA,32,"Licensed","LITTLE LONDON MONTESSORI","9209 TRENHOLM DRIVE","ELK GROVE","CA",95758,"(916) 897-9693",-121.4124807,38.4226405
"291",343601262,"SACRAMENTO","PRIVATE","ELK GROVE","TREEHOUSE LEARNING CENTER+AC0-LAGUNA",46,"41",89,5,11,0,0,0,0,41,89,46,100,46,100,46,100,46,100,46,100,"'Y'",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",343601391,"SACRAMENTO","PRIVATE","SACRAMENTO","JUST KIDS AT DISCOVERY TREE SCHOOL",40,"36",90,4,10,0,0,0,0,37,93,38,95,38,95,40,100,37,93,40,100,"'Y'",0,40,"Licensed","JUST KIDS AT DISCOVERY TREE SCHOOL","1235 H STREET","SACRAMENTO","CA",95814,"(916) 323-5301",-121.4885149,38.5815964
"293",343601589,"SACRAMENTO","PUBLIC","CITRUS HEIGHTS","+ACI-CITRUS HEIGHTS PRESCHOOL",50,"41",82,9,18,0,0,0,0,41,82,50,100,50,100,50,100,50,100,50,100,"'Y'",0,81,"Licensed","CITRUS HEIGHTS PRESCHOOL","7555 OLD AUBURN","CITRUS HEIGHTS","CA",95610,"(916) 726-1550",-121.288446,38.6960684
"294",343601694,"SACRAMENTO","PRIVATE","CARMICHAEL","KIDS COMPANY PRESCHOOL +ACY- CHILDCARE CENTER",29,"27",93,2,7,0,0,0,0,27,93,28,97,28,97,27,93,28,97,27,93,"'Y'",0,45,"Licensed","KIDS COMPANY PRESCHOOL & CHILDCARE CENTER","3850 CALIFORNIA AVE.","CARMICHAEL","CA",95608,"(916) 944-0706",-121.3208045,38.6347768
"295",343601750,"SACRAMENTO","PUBLIC","SACRAMENTO","CHARLES E. MACK PRESCHOOL",72,"72",100,0,0,0,0,1,1,71,99,71,99,71,99,71,99,71,99,71,99,"'Y'",0.0138888888888889,72,"Licensed","CHARLES E. MACK PRESCHOOL","4701 BROOKFIELD DRIVE","SACRAMENTO","CA",95823,"(916) 422-1566",-121.4452181,38.481236
"296",343601779,"SACRAMENTO","HEAD START","NORTH HIGHLANDS","SETA +AC0- HILLSDALE AVENUE HEAD START",68,"66",97,2,3,0,0,0,0,66,97,68,100,68,100,68,100,68,100,68,100,"'Y'",0,80,"Licensed","SETA - HILLSDALE AVENUE HEAD START","5665 HILLSDALE BLVD.","NORTH HIGHLANDS","CA",95842,"(916) 263-1031",-121.361692,38.6692443
"297",343601803,"SACRAMENTO","PUBLIC","ANTELOPE","NORTH COUNTRY STATE PRESCHOOL",46,"41",89,5,11,0,0,2,4,44,96,44,96,44,96,41,89,42,91,44,96,"'Y'",0.0434782608695652,72,"Licensed","NORTH COUNTRY STATE PRESCHOOL","3901 LITTLE ROCK DR","ANTELOPE","CA",95843,"(916) 332-5185",-121.373988,38.706109
"298",343601817,"SACRAMENTO","PUBLIC","SACRAMENTO","CASTORI STATE PRESCHOOL",60,"53",88,7,12,0,0,0,0,53,88,53,88,53,88,53,88,53,88,53,88,"'Y'",0,45,"Licensed","CASTORI STATE PRESCHOOL","1801 SOUTH AVE","SACRAMENTO","CA",95838,"(916) 263-8355",-121.4246559,38.632971
"299",343601824,"SACRAMENTO","HEAD START","SACRAMENTO","JAMES MARSHALL STATE PRESCHOOL",45,"44",98,1,2,1,2,0,0,43,96,44,98,44,98,44,98,44,98,44,98,"'Y'",0,24,"Licensed","JAMES MARSHALL STATE PRESCHOOL","9525 GOETHE","SACRAMENTO","CA",95827,"(916) 264-4210",-121.3431691,38.5551811
