FacNum,County,Type,City,Name,Total,UptodateTot,UptodatePct,CondTot,CondPct,PMETot,PMEPct,PBETot,PBEPct,DTPTot,DTPPct,PolioTot,PolioPct,MMRTot,MMRPct,HIBTot,HIBPct,HEPBTot,HEPBPct,VariTot,VariPct,Report
434400139,SANTA CLARA,PRIVATE,MOUNTAIN VIEW,HOBBLEDEHOY MONTESSORI PRESCHOOL,42,42,100,0,0,0,0,0,0,42,100,42,100,42,100,42,100,42,100,42,100,Y
434411603,SANTA CLARA,PRIVATE,SAN JOSE,HOLY FAMILY SCHOOL PRESCHOOL,30,23,77,6,20,0,0,1,3,29,97,28,93,29,97,29,97,24,80,29,97,Y
434407983,SANTA CLARA,PRIVATE,SAN JOSE,HOLY SPIRIT PRESCHOOL,28,27,96,0,0,0,0,1,4,28,100,28,100,28,100,28,100,27,96,27,96,Y
434408838,SANTA CLARA,PRIVATE,PALO ALTO,HOPE TECHNOLOGY SCHOOL - PRESCHOOL PROGRAM,15,11,73,1,7,0,0,3,20,13,87,12,80,11,73,12,80,11,73,11,73,Y
434406744,SANTA CLARA,PUBLIC,SAN JOSE,HORACE MANN STATE PRESCHOOL,39,37,95,2,5,0,0,0,0,37,95,39,100,39,100,39,100,39,100,39,100,Y
430710458,SANTA CLARA,PUBLIC,SANTA CLARA,HUGHES STATE PRESCHOOL,30,25,83,5,17,0,0,0,0,28,93,30,100,28,93,27,90,28,93,27,90,Y
434412707,SANTA CLARA,PRIVATE,MILPITAS,INDIA COMMUNITY CENTER,20,20,100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,Y
434404313,SANTA CLARA,PRIVATE,PALO ALTO,INTERNATIONAL SCHOOL OF THE PENINSULA,95,88,93,5,5,0,0,2,2,92,97,92,97,94,99,92,97,91,96,91,96,Y
430703722,SANTA CLARA,PUBLIC,SAN JOSE,JAMES LICK CHILDREN'S CENTER,14,11,79,3,21,0,0,0,0,12,86,14,100,13,93,14,100,14,100,13,93,Y
434404919,SANTA CLARA,HEAD START,SAN JOSE,JOB CORPS HEAD START,50,49,98,1,2,0,0,0,0,49,98,50,100,50,100,50,100,50,100,50,100,Y
434400442,SANTA CLARA,PRIVATE,SAN JOSE,"JORDAN SCHOOL, THE",20,19,95,0,0,0,0,1,5,19,95,19,95,19,95,19,95,19,95,19,95,Y
434408910,SANTA CLARA,PRIVATE,SAN JOSE,JOYFUL NOISE CHRISTIAN SCHOOL, ,,,,,,,,,,,,,,,,,,,,,N
434406670,SANTA CLARA,PRIVATE,SAN JOSE,JOYFUL NOISE CHRISTIAN SCHOOL, ,,,,,,,,,,,,,,,,,,,,,N
434412716,SANTA CLARA,PRIVATE,CAMPBELL,JUGUEMOS LEARNING CENTER,74,66,89,7,9,0,0,1,1,72,97,71,96,71,96,73,99,68,92,71,96,Y
434412715,SANTA CLARA,PRIVATE,MOUNTAIN VIEW,JUGUEMOS LEARNING CENTER,26,23,88,3,12,0,0,0,0,26,100,26,100,26,100,26,100,23,88,26,100,Y
434406742,SANTA CLARA,PRIVATE,SAN JOSE,K'S QUALITY CHILD DEVELOPMENT CENTER INC.,16,9,56,6,38,0,0,1,6,10,63,14,88,15,94,15,94,14,88,15,94,Y
434400498,SANTA CLARA,PUBLIC,SAN JOSE,KENNEDY STATE PRESCHOOL,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,Y
434406751,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO ARBUCKLE,61,54,89,7,11,0,0,0,0,57,93,58,95,61,100,61,100,59,97,61,100,Y
434411623,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO CESAR CHAVEZ,69,53,77,16,23,0,0,0,0,54,78,68,99,69,100,68,99,63,91,69,100,Y
434413105,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO CURETON,72,72,100,0,0,0,0,0,0,72,100,72,100,72,100,72,100,72,100,72,100,Y
434406754,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO GOSS CENTER,32,31,97,1,3,0,0,0,0,31,97,32,100,32,100,32,100,32,100,32,100,Y
434406756,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO HUBBARD CENTER,63,60,95,3,5,0,0,0,0,62,98,62,98,60,95,62,98,62,98,60,95,Y
434406759,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO LINDA VISTA,43,43,100,0,0,0,0,0,0,43,100,43,100,43,100,43,100,43,100,43,100,Y
434412429,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO MEADOWFAIR,48,41,85,7,15,0,0,0,0,43,90,48,100,48,100,48,100,43,90,48,100,Y
434406757,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO MEYER CENTER,40,40,100,0,0,0,0,0,0,40,100,40,100,40,100,40,100,40,100,40,100,Y
434404854,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO OHLONE CHYNOWETH CENTER,28,25,89,0,0,0,0,3,11,26,93,27,96,25,89,27,96,26,93,26,93,Y
434406753,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO SHIELDS RUSSO CENTER,46,46,100,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,46,100,Y
434400493,SANTA CLARA,PRIVATE,SAN JOSE,KIDANGO VALLEY MEDICAL CENTER,50,45,90,4,8,0,0,1,2,47,94,47,94,48,96,49,98,48,96,49,98,Y
434412172,SANTA CLARA,PRIVATE,CUPERTINO,KIDDIE ACADEMY OF CUPERTINO,57,53,93,4,7,0,0,0,0,53,93,55,96,55,96,56,98,55,96,57,100,Y
434408797,SANTA CLARA,PRIVATE,MORGAN HILL,KIDDIE ACADEMY OF MORGAN HILL,53,35,66,18,34,0,0,0,0,38,72,53,100,47,89,53,100,51,96,44,83,Y
434411986,SANTA CLARA,PRIVATE,MOUNTAIN VIEW,KIDDIE ACADEMY OF MOUNTAIN VIEW,32,27,84,5,16,0,0,0,0,32,100,27,84,32,100,32,100,32,100,32,100,Y
434408783,SANTA CLARA,PRIVATE,SAN JOSE,KIDDIE ACADEMY OF SAN JOSE,47,26,55,21,45,0,0,0,0,29,62,39,83,33,70,40,85,33,70,35,74,Y
430700197,SANTA CLARA,PRIVATE,LOS GATOS,KIDDIE KAMPUS DAY CARE CENTER,121,104,86,3,2,2,2,12,10,116,96,117,97,113,93,116,96,111,92,112,93,Y
430702131,SANTA CLARA,PRIVATE,SAN JOSE,KIDDIE KOUNTRY,121,121,100,0,0,0,0,0,0,121,100,121,100,121,100,121,100,121,100,121,100,Y
434408754,SANTA CLARA,PRIVATE,SUNNYVALE,KIDS CHILD DEVELOPMENT CENTER INC.,19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,19,100,Y
434412153,SANTA CLARA,PRIVATE,SAN JOSE,KIDS COPIA,10,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,10,100,Y
434404940,SANTA CLARA,PRIVATE,SANTA CLARA,KIDS ON CAMPUS,51,42,82,8,16,0,0,1,2,44,86,47,92,45,88,50,98,46,90,48,94,Y
434403548,SANTA CLARA,PRIVATE,MORGAN HILL,KIDS WORLD CHILD CARE CENTER,48,45,94,3,6,0,0,0,0,45,94,46,96,48,100,48,100,48,100,48,100,Y
434400052,SANTA CLARA,UNKNOWN,SAN JOSE,KIDSPARK, ,,,,,,,,,,,,,,,,,,,,,N
430709995,SANTA CLARA,UNKNOWN,SAN JOSE,"KIDSPARK, INC.", ,,,,,,,,,,,,,,,,,,,,,N
434400280,SANTA CLARA,PRIVATE,SANTA CLARA,KIDSVILLE PRESCHOOL & DAY CARE CENTER,12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,Y
434406691,SANTA CLARA,PRIVATE,SANTA CLARA,"KIDZ ACADEMY, INC.",20,20,100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,Y
434400416,SANTA CLARA,PRIVATE,CUPERTINO,KINDER LAND CHILD DEVELOPMENT CENTER,64,60,94,2,3,0,0,2,3,62,97,64,100,64,100,64,100,63,98,63,98,Y
434408011,SANTA CLARA,PRIVATE,CUPERTINO,KINDERCARE LEARNING CENTER,65,63,97,1,2,0,0,1,2,64,98,65,100,64,98,65,100,64,98,65,100,Y
434400345,SANTA CLARA,PRIVATE,MILPITAS,KINDERCARE LEARNING CENTER,68,45,66,23,34,0,0,0,0,54,79,67,99,68,100,68,100,61,90,67,99,Y
430709779,SANTA CLARA,PRIVATE,MILPITAS,KINDERCARE LEARNING CENTER,44,44,100,0,0,0,0,0,0,44,100,44,100,44,100,44,100,44,100,44,100,Y
434400331,SANTA CLARA,PRIVATE,MORGAN HILL,KINDERCARE LEARNING CENTER,51,48,94,0,0,0,0,3,6,48,94,48,94,48,94,48,94,48,94,48,94,Y
434400339,SANTA CLARA,PRIVATE,MOUNTAIN VIEW,KINDERCARE LEARNING CENTER,42,28,67,14,33,0,0,0,0,31,74,41,98,38,90,42,100,35,83,35,83,Y
434400337,SANTA CLARA,PRIVATE,SAN JOSE,KINDERCARE LEARNING CENTER,67,41,61,25,37,0,0,1,1,41,61,57,85,56,84,60,90,58,87,56,84,Y
434400334,SANTA CLARA,PRIVATE,SAN JOSE,KINDERCARE LEARNING CENTER,61,42,69,19,31,0,0,0,0,42,69,50,82,48,79,54,89,49,80,48,79,Y
434400342,SANTA CLARA,PRIVATE,SANTA CLARA,KINDERCARE LEARNING CENTER,79,67,85,12,15,0,0,0,0,68,86,76,96,75,95,79,100,76,96,71,90,Y
434403524,SANTA CLARA,PRIVATE,SUNNYVALE,KINDERCARE LEARNING CENTER,106,91,86,15,14,0,0,0,0,93,88,101,95,96,91,98,92,99,93,98,92,Y
430710584,SANTA CLARA,PRIVATE,SAN JOSE,"KINDERWOOD CHILD DEVELOPMENT CENTER, INC",44,41,93,3,7,0,0,0,0,42,95,44,100,44,100,44,100,43,98,44,100,Y
434408868,SANTA CLARA,PUBLIC,SAN JOSE,KR SMITH HEAD START STATE PRESCHOOL,63,63,100,0,0,0,0,0,0,63,100,63,100,63,100,63,100,63,100,63,100,Y
430709235,SANTA CLARA,PRIVATE,SANTA CLARA,LAURELWOOD PRESCHOOL,116,115,99,0,0,0,0,1,1,116,100,116,100,116,100,116,100,116,100,115,99,Y
430702587,SANTA CLARA,PRIVATE,PALO ALTO,"LEARNING CENTER, THE",41,29,71,10,24,0,0,2,5,33,80,37,90,37,90,38,93,31,76,33,80,Y
434408034,SANTA CLARA,PRIVATE,SAN JOSE,"LEARNING COMPANY, THE",19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,19,100,Y
434412413,SANTA CLARA,PRIVATE,SAN JOSE,LEARNING PATHWAYS,55,50,91,5,9,0,0,0,0,51,93,54,98,55,100,55,100,55,100,55,100,Y
434408767,SANTA CLARA,PRIVATE,SAN JOSE,LEARNING SPRINGS ACADEMY LLC,39,35,90,1,3,0,0,3,8,36,92,37,95,37,95,38,97,37,95,36,92,Y
434406679,SANTA CLARA,HEAD START,GILROY,LEAVSLEY HEAD START,65,65,100,0,0,0,0,0,0,65,100,65,100,65,100,65,100,65,100,65,100,Y
434412730,SANTA CLARA,PRIVATE,SAN JOSE,LEGACY CHRISTIAN PRESCHOOL,25,21,84,4,16,0,0,0,0,21,84,23,92,25,100,25,100,24,96,25,100,Y
434413552,SANTA CLARA,PRIVATE,SAN JOSE,LIGHTHOUSE MONTESSORI SCHOOL,27,26,96,1,4,0,0,0,0,26,96,27,100,27,100,27,100,26,96,26,96,Y
434400134,SANTA CLARA,UNKNOWN,PALO ALTO,LILLIPUT INFANT-TODDLER CENTER, ,,,,,,,,,,,,,,,,,,,,,N
434412411,SANTA CLARA,PRIVATE,MOUNTAIN VIEW,"LINGLI SCHOOL, LLC",73,73,100,0,0,0,0,0,0,73,100,73,100,73,100,73,100,73,100,73,100,Y
430701799,SANTA CLARA,PRIVATE,MOUNTAIN VIEW,LITTLE ACRON CHRISTIAN PRESCHOOL,68,58,85,8,12,0,0,2,3,63,93,65,96,65,96,65,96,63,93,63,93,Y
434407553,SANTA CLARA,PRIVATE,SAN JOSE,LITTLE OAK PRESCHOOL,140,122,87,14,10,0,0,4,3,124,89,126,90,125,89,134,96,129,92,125,89,Y
430701328,SANTA CLARA,PRIVATE,CUPERTINO,LITTLE PEOPLE CHRISTIAN DAY CARE CENTER,38,38,100,0,0,0,0,0,0,38,100,38,100,38,100,38,100,38,100,38,100,Y
434410755,SANTA CLARA,PRIVATE,MOUNTAIN VIEW,LITTLE PRODIGY PRESCHOOL DAYCARE CENTER,72,42,58,27,38,0,0,3,4,53,74,67,93,64,89,69,96,60,83,62,86,Y
434400316,SANTA CLARA,PRIVATE,MORGAN HILL,LITTLE SONSHINE SCHOOLHOUSE,52,35,67,11,21,3,6,3,6,43,83,48,92,49,94,49,94,46,88,49,94,Y
434411615,SANTA CLARA,PRIVATE,SANTA CLARA,LITTLE STAR BASICS LEARNING CENTER,20,20,100,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,20,100,Y
434410827,SANTA CLARA,PRIVATE,CUPERTINO,LITTLE TREE MONTESSORI INC.,90,90,100,0,0,0,0,0,0,90,100,90,100,90,100,90,100,90,100,90,100,Y
434413199,SANTA CLARA,PRIVATE,CAMPBELL,LITTLE TREE MONTESSORI INTERNATIONAL SCHOOL,71,68,96,3,4,0,0,0,0,69,97,70,99,71,100,71,100,71,100,70,99,Y
434408882,SANTA CLARA,PRIVATE,GILROY,"LOLLIPOP LANE PRESCHOOL, DAYCARE INC.",33,29,88,4,12,0,0,0,0,32,97,32,97,33,100,33,100,31,94,33,100,Y
434410779,SANTA CLARA,PRIVATE,SAN JOSE,LOS ALAMITOS CDC, ,,,,,,,,,,,,,,,,,,,,,N
430701756,SANTA CLARA,PRIVATE,LOS ALTOS,LOS ALTOS CHRISTIAN PRESCHOOL,65,54,83,8,12,0,0,3,5,55,85,57,88,57,88,57,88,55,85,55,85,Y
434412416,SANTA CLARA,PRIVATE,LOS ALTOS,LOS ALTOS PARENT PRESCHOOL,44,44,100,0,0,0,0,0,0,44,100,44,100,44,100,44,100,44,100,44,100,Y
434400470,SANTA CLARA,PRIVATE,LOS ALTOS,LOS ALTOS UNITED METHODIST CHURCH CC.,251,227,90,0,0,0,0,24,10,242,96,243,97,244,97,250,100,234,93,242,96,Y
430704138,SANTA CLARA,PRIVATE,LOS ALTOS,"LOS ALTOS-MOUNTAIN VIEW CHILDREN'S CORNER, INC.",94,84,89,2,2,1,1,7,7,87,93,90,96,91,97,91,97,86,91,89,95,Y
434404978,SANTA CLARA,PRIVATE,GILROY,LOS ARROYOS CHILD DEVELOPMENT CENTER,92,90,98,2,2,0,0,0,0,90,98,92,100,92,100,92,100,92,100,92,100,Y
434407962,SANTA CLARA,PRIVATE,LOS GATOS,LOS GATOS ACADEMY PRESCHOOL, ,,,,,,,,,,,,,,,,,,,,,N
434408808,SANTA CLARA,PRIVATE,LOS GATOS,LOS GATOS CHRISTIAN SCHOOL & PRESCHOOL,28,25,89,1,4,0,0,2,7,26,93,26,93,26,93,25,89,25,89,26,93,Y
430709268,SANTA CLARA,PRIVATE,SAN JOSE,LOTUS PRESCHOOL,27,26,96,1,4,0,0,0,0,26,96,27,100,27,100,27,100,27,100,27,100,Y
430710538,SANTA CLARA,PRIVATE,PALO ALTO,LOVE -N- CARE CHRISTIAN PRESCHOOL - DAY CARE CNTR,24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,24,100,Y
434411987,SANTA CLARA,PUBLIC,SAN JOSE,LOWELL STATE PRESCHOOL,21,20,95,1,5,0,0,0,0,21,100,21,100,21,100,21,100,20,95,21,100,Y
430703726,SANTA CLARA,PUBLIC,SAN JOSE,LUTHER BURBANK CHILD DEVELOPMENT CENTER, ,,,,,,,,,,,,,,,,,,,,,N
430710093,SANTA CLARA,HEAD START,SAN JOSE,LYNDALE HEAD START,54,53,98,1,2,0,0,0,0,53,98,54,100,54,100,54,100,54,100,54,100,Y
434408827,SANTA CLARA,PRIVATE,SAN JOSE,MACC PRESCHOOL EASTUS DRIVE,48,44,92,3,6,0,0,1,2,47,98,47,98,47,98,48,100,46,96,45,94,Y
434412725,SANTA CLARA,UNKNOWN,MILPITAS,MAIN STREET MONTESSORI SCHOOL, ,,,,,,,,,,,,,,,,,,,,,N
430709411,SANTA CLARA,PRIVATE,SAN JOSE,MANDALA CHILDREN'S HOUSE,104,86,83,18,17,0,0,0,0,86,83,86,83,104,100,104,100,86,83,86,83,Y
434404878,SANTA CLARA,PRIVATE,LOS GATOS,MARIPOSA MONTESSORI SCHOOL,71,54,76,3,4,0,0,14,20,64,90,64,90,64,90,63,89,57,80,58,82,Y
434408734,SANTA CLARA,PUBLIC,SARATOGA,MARSHALL LANE PRESCHOOL, ,,,,,,,,,,,,,,,,,,,,,N
434400448,SANTA CLARA,PRIVATE,SANTA CLARA,MARTINSON CHILD DEVELOPMENT CENTER,66,65,98,0,0,0,0,1,2,65,98,65,98,65,98,65,98,65,98,65,98,Y
434400376,SANTA CLARA,PRIVATE,SANTA CLARA,MCA GRANADA ISLAMIC SCHOOL,19,19,100,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,19,100,Y
430709429,SANTA CLARA,PRIVATE,SAN JOSE,MCKINLEY STATE PRESCHOOL HEAD START,113,112,99,1,1,0,0,0,0,113,100,113,100,113,100,113,100,112,99,113,100,Y
434400322,SANTA CLARA,PRIVATE,MILPITAS,MERRYHILL SCHOOL 1070,77,76,99,1,1,0,0,0,0,77,100,77,100,77,100,77,100,76,99,77,100,Y
434400323,SANTA CLARA,PRIVATE,MILPITAS,MERRYHILL SCHOOL 1071,86,81,94,4,5,0,0,1,1,84,98,85,99,84,98,85,99,83,97,84,98,Y
434400320,SANTA CLARA,PRIVATE,SAN JOSE,MERRYHILL SCHOOL 1072,103,102,99,0,0,0,0,1,1,103,100,103,100,103,100,103,100,102,99,103,100,Y
430710446,SANTA CLARA,HEAD START,MILPITAS,MILPITAS / ROSE HEAD START,68,66,97,2,3,0,0,0,0,66,97,68,100,68,100,68,100,68,100,68,100,Y
430709420,SANTA CLARA,PRIVATE,MILPITAS,MILPITAS CHRISTIAN SCHOOL,134,123,92,1,1,0,0,10,7,126,94,126,94,125,93,127,95,125,93,125,93,Y
430700419,SANTA CLARA,PRIVATE,MILPITAS,MILPITAS DISCOVERYLAND,71,63,89,8,11,0,0,0,0,69,97,71,100,70,99,71,100,69,97,66,93,Y
434410762,SANTA CLARA,PRIVATE,MILPITAS,MILPITAS MONTESSORI SCHOOL,39,34,87,5,13,0,0,0,0,37,95,37,95,38,97,38,97,36,92,38,97,Y
430700420,SANTA CLARA,PRIVATE,MILPITAS,MILPITAS PARENTS PRESCHOOL,10,10,100,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,10,100,Y
434410810,SANTA CLARA,UNKNOWN,PALO ALTO,MINI INFANT CENTER, ,,,,,,,,,,,,,,,,,,,,,N
430709959,SANTA CLARA,PRIVATE,SAN JOSE,"MINIGYM EXPLORATIONS, INC.", ,,,,,,,,,,,,,,,,,,,,,N
430703796,SANTA CLARA,PUBLIC,SANTA CLARA,MISSION COLLEGE CHILD DEVELOPMENT CENTER,47,40,85,7,15,0,0,0,0,41,87,42,89,41,87,42,89,42,89,41,87,Y
434412018,SANTA CLARA,PRIVATE,LOS ALTOS,MONARCH CHRISTIAN SCHOOL,76,72,95,3,4,0,0,1,1,76,100,76,100,76,100,76,100,76,100,73,96,Y
434412020,SANTA CLARA,PRIVATE,MILPITAS,MONARCH CHRISTIAN SCHOOL,72,64,89,7,10,0,0,1,1,64,89,71,99,70,97,70,97,68,94,66,92,Y
430710435,SANTA CLARA,PUBLIC,SANTA CLARA,MONTAGUE DISTRICT/STATE PRESCHOOL,46,43,93,3,7,0,0,0,0,43,93,46,100,46,100,46,100,44,96,46,100,Y
430709132,SANTA CLARA,PRIVATE,LOS ALTOS,MONTECITO PRESCHOOL,153,134,88,12,8,1,1,6,4,144,94,148,97,148,97,150,98,139,91,145,95,Y
434408018,SANTA CLARA,PRIVATE,CAMPBELL,MONTESSORI ACADEMY OF CAMPBELL,41,39,95,2,5,0,0,0,0,40,98,41,100,41,100,41,100,40,98,41,100,Y
430710525,SANTA CLARA,PRIVATE,MORGAN HILL,MONTESSORI LEARNING FOR LIVING PRESCHOOL & KIND,77,64,83,0,0,0,0,13,17,68,88,69,90,69,90,74,96,69,90,69,90,Y
434408892,SANTA CLARA,PRIVATE,PALO ALTO,MONTESSORI SCHOOL OF LOS ALTOS,22,22,100,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,22,100,Y
434412021,SANTA CLARA,PRIVATE,SAN JOSE,MONTESSORI WAY,34,27,79,7,21,0,0,0,0,29,85,33,97,33,97,34,100,33,97,31,91,Y
434407588,SANTA CLARA,PRIVATE,SANTA CLARA,MONTICELLO ACADEMY,123,112,91,9,7,0,0,2,2,120,98,122,99,120,98,120,98,119,97,119,97,Y
434400282,SANTA CLARA,PRIVATE,SANTA CLARA,MONTICELLO ACADEMY-MONROE CAMPUS,50,49,98,0,0,0,0,1,2,50,100,50,100,50,100,50,100,50,100,49,98,Y
434408031,SANTA CLARA,PUBLIC,SAN JOSE,MORELAND CHILD DEVELOPMENT CENTER,53,52,98,0,0,0,0,1,2,53,100,53,100,53,100,53,100,52,98,53,100,Y
430709449,SANTA CLARA,PRIVATE,MORGAN HILL,MORGAN HILL PARENT-CHILD NURSERY SCHOOL,22,22,100,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,22,100,Y
434400443,SANTA CLARA,PRIVATE,MORGAN HILL,MORGAN HILL PRESCHOOL ACADEMY,36,36,100,0,0,0,0,0,0,36,100,36,100,36,100,36,100,36,100,36,100,Y
434412400,SANTA CLARA,PRIVATE,SAN JOSE,MOST HOLY TRINITY PRESCHOOL,18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,Y
434400080,SANTA CLARA,PUBLIC,MT. VIEW,MT. VIEW PARENT NURSERY SCHOOL,83,67,81,12,14,0,0,4,5,76,92,76,92,77,93,80,96,73,88,77,93,Y
434408057,SANTA CLARA,PRIVATE,LOS GATOS,MULBERRY SCHOOL,57,52,91,0,0,0,0,5,9,55,96,55,96,53,93,56,98,53,93,53,93,Y
434407573,SANTA CLARA,PRIVATE,SUNNYVALE,MY DREAM ACADEMY,51,45,88,2,4,3,6,1,2,50,98,50,98,49,96,51,100,45,88,50,98,Y
434408924,SANTA CLARA,PRIVATE,SAN JOSE,MY DREAM ACADEMY DE ANZA,52,46,88,6,12,0,0,0,0,52,100,52,100,52,100,52,100,46,88,51,98,Y
434403521,SANTA CLARA,PRIVATE,SARATOGA,MY PRESCHOOL,56,56,100,0,0,0,0,0,0,56,100,56,100,56,100,56,100,56,100,56,100,Y
434407992,SANTA CLARA,PRIVATE,SANTA CLARA,NEIGHBORHOOD CHRISTIAN CENTER,192,185,96,7,4,0,0,0,0,192,100,192,100,188,98,192,100,190,99,188,98,Y
434408852,SANTA CLARA,PRIVATE,SAN JOSE,NEIGHBORHOOD CHRISTIAN PRESCHOOL,87,52,60,35,40,0,0,0,0,52,60,71,82,61,70,81,93,56,64,63,72,Y
434410818,SANTA CLARA,PRIVATE,CAMPBELL,NELLY'S CHILDCARE AND PRESCHOOL,34,19,56,15,44,0,0,0,0,19,56,34,100,34,100,34,100,34,100,34,100,Y
434400431,SANTA CLARA,PRIVATE,SUNNYVALE,NEW WORLD CHILD DEVELOPMENT CENTER,48,47,98,0,0,0,0,1,2,48,100,48,100,48,100,48,100,48,100,47,98,Y
434408922,SANTA CLARA,PRIVATE,SUNNYVALE,NIMITZ CDC - PRESCHOOL PROGRAM,19,14,74,5,26,0,0,0,0,14,74,19,100,19,100,19,100,19,100,19,100,Y
434412722,SANTA CLARA,PRIVATE,SANTA CLARA,"NISHIYAMATO ACADEMY PRESCHOOL, SAN JOSE",70,34,49,36,51,0,0,0,0,56,80,35,50,60,86,64,91,53,76,62,89,Y
434412700,SANTA CLARA,PRIVATE,SAN JOSE,NJERI'S LATIMER AVENUE,12,3,25,6,50,0,0,3,25,7,58,7,58,9,75,9,75,7,58,7,58,Y
434407995,SANTA CLARA,PRIVATE,CAMPBELL,NOAH'S ARK CHILDREN LEARNING CENTER,19,1,5,18,95,0,0,0,0,12,63,15,79,14,74,17,89,12,63,14,74,Y
434400227,SANTA CLARA,PRIVATE,MORGAN HILL,NORDSTROM STATE PRESCHOOL,23,23,100,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,23,100,Y
434412424,SANTA CLARA,PRIVATE,SAN JOSE,OAK GROVE - BALDWIN CHILD CARE CENTER,44,37,84,7,16,0,0,0,0,39,89,39,89,39,89,39,89,37,84,40,91,Y
434410824,SANTA CLARA,PUBLIC,SAN JOSE,OAK GROVE FROST,47,45,96,2,4,0,0,0,0,46,98,46,98,46,98,46,98,46,98,45,96,Y
434412017,SANTA CLARA,PRIVATE,SAN JOSE,OAK GROVE TAYLOR,50,41,82,8,16,0,0,1,2,46,92,45,90,46,92,44,88,44,88,43,86,Y
434407973,SANTA CLARA,PRIVATE,MORGAN HILL,OAKWOOD COUNTRY SCHOOL,53,51,96,0,0,0,0,2,4,53,100,52,98,52,98,53,100,52,98,52,98,Y
434413098,SANTA CLARA,PRIVATE,LOS ALTO HILLS,OFJCC-T'ENNA AT BETH AM,18,15,83,3,17,0,0,0,0,18,100,18,100,18,100,18,100,15,83,17,94,Y
430710429,SANTA CLARA,PUBLIC,SAN JOSE,OLINDER PRESCHOOL,75,68,91,7,9,0,0,0,0,69,92,74,99,75,100,75,100,72,96,75,100,Y
434400403,SANTA CLARA,PRIVATE,SANTA CLARA,ONE WORLD MONTESSORI SCHOOL,42,37,88,1,2,1,2,3,7,39,93,41,98,41,98,41,98,39,93,38,90,Y
434408870,SANTA CLARA,PRIVATE,SAN JOSE,"ONE WORLD MONTESSORI SCHOOL, INC.",58,52,90,1,2,1,2,4,7,56,97,55,95,57,98,57,98,55,95,54,93,Y
434404861,SANTA CLARA,PRIVATE,GILROY,ONE WORLD PRESCHOOL AND CHILDCARE CENTER, ,,,,,,,,,,,,,,,,,,,,,N
434410592,SANTA CLARA,PRIVATE,SUNNYVALE,"ORCHARD, THE",60,58,97,2,3,0,0,0,0,58,97,58,97,60,100,60,100,58,97,60,100,Y
434408047,SANTA CLARA,PRIVATE,SAN JOSE,OVER THE RAINBOW MONTESSORI SCHOOL,32,32,100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,32,100,Y
434404958,SANTA CLARA,PRIVATE,SAN JOSE,OVER THE RAINBOW MONTESSORI SCHOOL,13,12,92,1,8,0,0,0,0,13,100,13,100,13,100,13,100,12,92,13,100,Y
434400270,SANTA CLARA,PRIVATE,SAN JOSE,OVER THE RAINBOW MONTESSORI SCHOOL,28,28,100,0,0,0,0,0,0,28,100,28,100,28,100,28,100,28,100,28,100,Y
434400234,SANTA CLARA,PRIVATE,MORGAN HILL,P.A. WALSH CDC - STATE PRESCHOOL,15,12,80,3,20,0,0,0,0,13,87,15,100,15,100,15,100,13,87,15,100,Y
434400291,SANTA CLARA,PRIVATE,SAN JOSE,PACIFIC MONTESSORI ACADEMY I,11,11,100,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,11,100,Y
430700496,SANTA CLARA,PRIVATE,PALO ALTO,PALO ALTO FRIENDS NURSERY SCHOOL,52,42,81,7,13,0,0,3,6,47,90,49,94,49,94,46,88,47,90,47,90,Y
434400025,SANTA CLARA,PRIVATE,PALO ALTO,PALO ALTO MONTESSORI SCHOOL INC.,18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,18,100,Y
